anime_id,person_id,role
38086,13000,"Director, Episode Director, Script, Storyboard, Animation Director, Key Animation"
38594,3055,Assistant Producer
38594,2259,Assistant Producer
38594,1459,"Director, Executive Producer"
38594,13007,Episode Director
35079,536,Producer
35079,1434,Producer
35079,13012,Producer
35079,12290,Producer
34855,13018,Original Creator
31989,849,Assistant Producer
31989,850,Director
31989,851,Sound Director
31989,2913,Episode Director
33191,3729,"Director, Episode Director, Script, Storyboard"
33191,13024,Episode Director
33191,13025,"Episode Director, Storyboard, Key Animation"
33191,13026,Theme Song Performance
1813,3115,Director
1813,782,Sound Director
1813,13027,Episode Director
1813,13028,Episode Director
2454,7136,"Director, Storyboard"
2454,1907,Sound Director
2454,13039,Sound Director
2454,13040,Script
32268,575,Producer
32268,576,Producer
32268,577,Producer
32268,231,Assistant Producer
42625,509,Producer
42625,510,"Producer, Planning"
42625,58,Producer
42625,2415,Producer
6772,9457,Producer
6772,9458,"Director, Storyboard"
6772,9459,"Director, Episode Director, Storyboard"
6772,851,Sound Director
1915,7376,Producer
1915,5549,"Director, Episode Director, Storyboard"
1915,7377,Sound Director
1915,8536,"Episode Director, Director of Photography"
251,3072,Producer
251,1161,Producer
251,10183,"Director, Episode Director, Storyboard"
251,8677,"Episode Director, Storyboard"
1483,86,Producer
1483,87,Producer
1483,671,Producer
1483,413,Producer
444,120,Producer
444,5039,Producer
444,4308,Producer
444,4893,"Director, Episode Director, Storyboard"
28927,159,Producer
28927,160,"Producer, Planning"
28927,162,Producer
28927,9879,Producer
37027,159,Producer
37027,3095,Producer
37027,1258,Assistant Producer
37027,3096,"Director, Storyboard"
54722,1887,Producer
54722,6942,Producer
54722,848,Producer
54722,10560,Producer
21473,1410,"Director, Storyboard"
21473,2432,Sound Director
21473,6518,Episode Director
21473,2662,Episode Director
228,159,Producer
228,5039,Producer
228,823,Producer
228,4653,Producer
208,2533,Producer
208,13121,Director
208,13122,"Episode Director, Key Animation"
208,13123,Script
2594,1804,Producer
2594,5296,Producer
2594,11611,Producer
2594,11618,Producer
23385,5309,Director
23385,3009,Theme Song Performance
23385,13138,Theme Song Performance
23385,13139,ADR Director
7471,12560,Original Creator
37306,12330,Sound Director
37306,13142,Episode Director
37306,13143,"Theme Song Lyrics, Theme Song Composition"
37306,13144,"Theme Song Composition, Theme Song Arrangement"
53747,609,"Producer, Planning"
53747,890,Producer
53747,2259,Producer
53747,2913,"Director, Storyboard"
36699,974,Producer
36699,976,"Director, Storyboard, Screenplay, Original Creator"
36699,949,Sound Director
36699,6511,Episode Director
60131,13190,Director
60131,5055,Sound Director
60131,13191,"Theme Song Composition, Theme Song Arrangement, Theme Song Performance, Theme Song Lyrics"
60131,13192,Original Creator
40331,5268,"Director, Sound Director, Storyboard, Key Animation, Screenplay, Editing, Animation Director, Character Design, Art Director"
40331,13206,Theme Song Performance
40331,13207,"Screenplay, Original Creator"
40331,13208,Music
23755,536,Producer
23755,2330,Producer
23755,4091,Producer
23755,366,Producer
145,234,Producer
145,1904,Producer
145,13227,Producer
145,7517,Producer
7592,1355,Producer
7592,7762,Producer
7592,9564,Producer
7592,4204,Producer
24543,2583,Producer
24543,10987,"Director, Episode Director, Storyboard"
24543,2432,Sound Director
24543,10552,Storyboard
255,209,Producer
255,310,Producer
255,3115,"Director, Episode Director, Script, Storyboard"
255,7563,"Episode Director, Storyboard"
10278,1127,Producer
10278,3818,Producer
10278,13230,Producer
10278,1945,Producer
30549,4091,Producer
30549,631,Producer
30549,13243,Producer
30549,9459,"Director, Episode Director, Storyboard"
150,4115,Producer
150,207,Producer
150,281,Producer
150,309,Producer
60593,438,Producer
60593,13259,Director
60593,3074,Sound Director
60593,4612,Episode Director
44059,13261,Director
539,159,Producer
539,1925,Producer
539,5520,Producer
539,13273,"Director, Storyboard"
540,159,Producer
540,1925,Producer
540,5520,Producer
540,5561,Producer
3713,823,Producer
3713,9266,Producer
3713,8071,"Director, Episode Director, Storyboard"
3713,13279,Episode Director
582,13292,Producer
582,739,Producer
582,2609,Director
582,5835,Sound Director
18055,536,Producer
18055,13303,Producer
18055,1161,Producer
18055,2533,Producer
45558,3291,Original Creator
33446,11719,Director
33446,13315,Theme Song Composition
33446,910,Chief Producer
33446,3465,ADR Director
42238,10035,"Director, Script"
42238,11098,Original Creator
123,2243,Producer
123,6531,"Director, Episode Director, Storyboard"
123,850,Episode Director
123,10987,Episode Director
36704,159,Producer
36704,2912,Producer
36704,9152,"Director, Episode Director, Storyboard, Key Animation"
36704,851,Sound Director
2800,13339,Director
2800,13340,"Director, Episode Director"
2800,10492,Episode Director
2800,11604,Episode Director
49785,13341,Producer
49785,4219,Producer
49785,7594,Producer
49785,6012,Producer
52364,13342,Original Creator
60,6708,Producer
60,2717,Producer
60,5598,Producer
60,13353,Producer
110,2535,Producer
110,13364,Director
110,13365,"Episode Director, Storyboard"
110,3409,"Episode Director, Storyboard"
1946,8676,Producer
1946,1699,"Director, Episode Director, Storyboard"
1946,10492,"Sound Director, Episode Director, Storyboard"
1946,1806,"Episode Director, Storyboard, Layout, Key Animation"
38002,13379,Storyboard
38002,13380,"Theme Song Composition, Theme Song Lyrics, Theme Song Arrangement"
38002,13381,Music
38002,13382,Original Creator
1690,13394,Producer
1690,5550,Producer
1690,11195,"Director, Episode Director, Storyboard"
1690,782,Sound Director
39681,4288,Producer
39681,5644,Director
39681,1412,Sound Director
39681,11842,"Episode Director, Storyboard"
71,159,Producer
71,6708,Producer
71,13413,Producer
71,13353,Producer
33845,159,Producer
33845,1258,Assistant Producer
33845,9152,Director
33845,851,Sound Director
53881,13414,Producer
53881,9827,Producer
53881,9828,"Director, Sound Director, Episode Director, Storyboard"
53881,13415,"Episode Director, Assistant Director"
52999,13428,Director
52999,13429,Inserted Song Performance
52999,13430,Inserted Song Performance
52999,13431,Inserted Song Performance
56894,159,Producer
56894,13437,Producer
56894,13438,Producer
56894,13439,Director
50425,953,Producer
50425,1315,Producer
50425,13454,Producer
50425,13455,Producer
53716,8389,"Producer, Planning"
53716,5630,Assistant Producer
53716,13465,Director
53716,13466,"Episode Director, Storyboard"
37972,159,Producer
37972,5721,Producer
37972,3939,Producer
37972,1680,Producer
821,9698,Original Creator
821,11918,Animation Check
821,13479,Inserted Song Performance
821,13480,Sound Effects
1606,4598,Producer
1606,2172,Producer
1606,5971,"Director, Storyboard"
1606,5055,Sound Director
24439,159,Producer
24439,5141,Producer
24439,890,Producer
24439,10140,Producer
55692,7221,Planning
55692,13498,Executive Producer
55692,7222,Chief Producer
55315,13510,"Theme Song Arrangement, Theme Song Performance, Music"
55315,13511,Original Creator
55315,13512,Character Design
55315,13513,Key Animation
6904,12666,Original Creator
58725,1434,Producer
58725,5614,Producer
58725,437,Producer
58725,13524,Producer
40044,13525,Director
40044,3224,Episode Director
40044,609,Script
40044,13526,Theme Song Performance
12725,11919,Inserted Song Performance
9000,8102,Producer
9000,3894,Producer
9000,1384,"Director, Storyboard"
9000,8420,Sound Director
30240,159,Producer
30240,2002,Producer
30240,366,Producer
30240,4677,Producer
1002,5618,"Producer, Planning"
1002,13553,Producer
1002,1945,Producer
1002,1518,"Director, Episode Director, Storyboard, Key Animation, Planning"
53874,10849,Producer
53874,13554,Producer
53874,13555,Producer
53874,13556,Producer
18245,7376,Producer
18245,11382,"Director, Episode Director, Storyboard"
18245,13569,"Director, Episode Director, Storyboard, Animation Director, Chief Animation Director"
18245,782,Sound Director
6444,234,Producer
6444,11256,Producer
6444,2664,"Director, Episode Director, Storyboard"
6444,13573,"Director, Theme Song Arrangement"
18753,536,Producer
18753,3037,Producer
18753,3761,Producer
18753,5200,Producer
38414,2069,Producer
38414,1434,Producer
38414,2484,Producer
38414,1770,Producer
58488,13587,Producer
58488,13588,Director
58488,2432,Sound Director
58488,4075,"Script, Series Composition"
58714,953,Producer
58714,7052,Producer
58714,849,Producer
58714,8699,"Producer, Planning"
58939,439,Producer
58939,7871,Director
58939,782,Sound Director
58939,13603,Episode Director
41488,3293,Producer
41488,159,Producer
41488,3488,Producer
41488,13604,Producer
40665,2026,Director
40665,2924,Sound Director
40665,10269,Theme Song Lyrics
40665,2486,"Theme Song Composition, Theme Song Arrangement"
36286,2069,Producer
36286,1434,Producer
36286,2484,Producer
36286,1770,"Producer, Production Manager"
40735,6250,Theme Song Performance
40735,10233,Original Creator
40735,7221,Planning
40735,8698,Executive Producer
24405,13607,Producer
24405,4146,"Producer, Chief Producer"
24405,459,Assistant Producer
24405,5940,"Director, Episode Director, Storyboard"
60279,2772,Original Creator
39597,1557,Producer
39597,7374,Producer
39597,7375,Producer
39597,1849,Producer
53367,3195,Original Creator
58502,58,Producer
58502,13635,Producer
58502,8242,Producer
58502,559,Producer
9441,2380,Producer
9441,2172,Producer
9441,8966,"Director, Storyboard"
9441,5835,Sound Director
21755,8677,Director
21755,3456,Episode Director
21755,2348,Episode Director
21755,8656,Theme Song Performance
54565,11315,Producer
54565,8536,Director
54565,782,Sound Director
54565,13644,Episode Director
47257,159,Producer
47257,1355,Producer
47257,654,Producer
47257,116,Producer
35789,7827,Producer
35789,560,Producer
35789,3873,Producer
35789,13645,Producer
40024,1161,Producer
40024,6729,Director
40024,8071,Episode Director
40024,3974,Script
51898,11301,Director
51898,13656,"Episode Director, Storyboard, Key Animation, Animation Director"
51898,3465,ADR Director
51898,12507,Original Creator
44200,159,Producer
44200,436,Producer
44200,4352,Producer
44200,13661,Producer
2213,2416,Producer
2213,28,Producer
2213,13667,Producer
2213,13668,Director
3515,6677,"Director, Storyboard"
3515,1729,Episode Director
3515,5664,Script
3515,13670,Theme Song Performance
52193,871,Producer
52193,2207,Producer
52193,1722,Producer
52193,13681,Producer
25649,2628,Producer
25649,1161,Producer
25649,5840,Assistant Producer
25649,6729,Director
25341,281,Producer
25341,3572,"Director, Storyboard"
25341,13430,Theme Song Performance
25341,8758,Theme Song Performance
13117,4958,Producer
13117,4677,Producer
13117,2002,Producer
13117,5722,Producer
96,5642,"Producer, Original Creator"
96,652,Producer
96,2815,Producer
96,12348,"Director, Episode Director, Storyboard"
331,12852,"Director, Storyboard"
331,4838,"Episode Director, Storyboard"
331,10304,"Episode Director, Storyboard"
331,13702,"Episode Director, Storyboard"
34973,159,Producer
34973,3095,Producer
34973,8045,Producer
34973,1258,Assistant Producer
19511,13703,Original Creator
19511,13704,Key Animation
48903,159,Producer
48903,13707,Producer
48903,4653,Producer
48903,1258,Assistant Producer
986,7035,Director
986,3428,Episode Director
986,9403,Script
986,9404,Theme Song Performance
38958,4733,"Episode Director, Storyboard"
38958,4877,"Episode Director, Storyboard"
38958,13716,Theme Song Performance
38958,13717,"Theme Song Lyrics, Theme Song Composition, Theme Song Arrangement"
160,11158,Producer
160,9288,Producer
160,5561,Producer
160,13729,Producer
17249,8676,Producer
17249,13741,Producer
17249,13742,"Director, Script"
17249,1412,Sound Director
33520,2104,Producer
33520,6995,Director
33520,1001,"Theme Song Lyrics, Theme Song Arrangement, Theme Song Composition, Music"
33520,13744,Theme Song Performance
38373,9433,Producer
38373,7658,"Director, Original Creator"
38373,13755,Episode Director
38373,13756,Episode Director
40416,1314,Producer
40416,10562,Producer
40416,10061,Producer
40416,10561,Producer
2985,87,Producer
2985,88,Producer
2985,1850,Producer
2985,2293,Director
22125,889,Producer
22125,3587,Producer
22125,3456,Director
22125,9917,Script
1289,6569,Producer
1289,4571,"Director, Storyboard"
1289,10987,Episode Director
1289,3426,Episode Director
33519,2104,Producer
33519,6995,Director
33519,1001,"Theme Song Arrangement, Theme Song Lyrics, Theme Song Composition, Music"
33519,2895,Theme Song Performance
1008,10758,Producer
1008,10759,Producer
1008,10183,Director
1008,10760,Episode Director
53590,4507,Producer
53590,871,Producer
53590,872,Producer
53590,848,Producer
10389,891,"Producer, Production Manager"
10389,3939,Producer
10389,9961,"Director, Script, Storyboard, Character Design, Original Creator"
10389,4731,Sound Director
41471,871,Producer
41471,762,Producer
41471,5721,Producer
41471,2449,Producer
9751,159,"Producer, ADR Director"
9751,11158,Producer
9751,10061,Producer
9751,2628,Assistant Producer
36474,1557,Producer
36474,7375,Producer
36474,1849,Producer
36474,7374,Producer
15731,2486,"Director, Sound Director, Script, Storyboard, Original Creator, Series Composition"
15731,6632,"Episode Director, Storyboard"
15731,1905,Episode Director
15731,7469,Episode Director
58535,5727,Episode Director
58535,2486,Storyboard
58535,12687,"Character Design, Animation Director"
58535,4753,Planning
22101,88,Producer
22101,3312,Producer
22101,2487,Producer
22101,3131,Producer
36470,1355,Producer
36470,2069,Producer
36470,1434,Producer
36470,1314,Producer
1699,159,Producer
1699,13854,Producer
1699,13855,"Director, Episode Director, Storyboard"
1699,2486,"Sound Director, Storyboard"
41590,13857,Original Creator
43609,161,Producer
43609,231,Producer
43609,1381,Producer
43609,232,Producer
55684,13869,Original Creator
58448,13869,Original Creator
37341,13871,Script
37341,13872,Original Creator
37341,13873,Key Animation
37341,13874,In-Between Animation
5751,3456,"Director, Episode Director, Storyboard"
5751,3573,Sound Director
5751,8677,"Episode Director, Storyboard"
5751,13877,Script
53865,2258,Producer
53865,13887,Producer
53865,13888,Producer
53865,13889,Producer
48405,715,Producer
48405,8081,Producer
48405,2757,Producer
48405,13892,"Director, Script, Storyboard, Key Animation, Character Design"
24151,3587,Producer
24151,2347,Producer
24151,31,Director
24151,1412,Sound Director
969,4518,Producer
969,159,Producer
969,7393,Director
969,13895,"Director, Episode Director, Storyboard"
37869,5494,Producer
37869,6163,"Director, Storyboard"
37869,2432,Sound Director
37869,6993,Episode Director
39495,716,Producer
39495,13892,"Director, Script, Storyboard"
39495,13896,"Director, Script, Storyboard, Key Animation"
39495,13897,Original Creator
6702,159,Producer
6702,4115,Producer
6702,2484,Producer
6702,7730,Producer
38027,13898,"Episode Director, Storyboard"
38027,12768,Music
38027,12769,Original Creator
11737,536,Producer
11737,207,Producer
11737,2380,Producer
11737,5985,Producer
22583,2815,"Producer, Planning"
22583,2172,"Producer, Planning"
22583,2173,"Director, Storyboard"
