anime_id,character_id,role
21939,1185,Supporting
21939,9,Unknown
21939,1186,Supporting
21939,9,Unknown
21939,1188,Supporting
21939,9,Unknown
21939,1189,Supporting
21939,9,Unknown
21939,1190,Supporting
21939,9,Unknown
1575,289,Main
1575,9,Unknown
1575,291,Main
1575,9,Unknown
1575,293,Main
1575,9,Unknown
1575,295,Main
1575,9,Unknown
1575,297,Supporting
1575,9,Unknown
1575,299,Supporting
1575,9,Unknown
1575,300,Supporting
1575,9,Unknown
1575,1191,Supporting
1575,9,Unknown
1575,304,Supporting
1575,9,Unknown
1575,306,Supporting
1575,9,Unknown
33050,1195,Main
33050,9,Unknown
33050,1197,Main
33050,9,Unknown
33050,1198,Main
33050,9,Unknown
33050,1200,Main
33050,9,Unknown
33050,1202,Main
33050,9,Unknown
33050,1204,Main
33050,9,Unknown
33050,1206,Supporting
33050,9,Unknown
33050,1207,Supporting
33050,9,Unknown
33050,1208,Supporting
33050,1209,Supporting
33050,9,Unknown
52215,1214,Main
52215,9,Unknown
52215,1215,Main
52215,9,Unknown
52215,1216,Main
52215,9,Unknown
52215,1217,Main
52215,9,Unknown
52215,1218,Main
52215,9,Unknown
52215,1220,Main
52215,9,Unknown
52215,1221,Main
52215,9,Unknown
52215,1223,Main
52215,9,Unknown
52215,1225,Supporting
52215,9,Unknown
52215,1226,Supporting
52215,9,Unknown
23273,1233,Main
23273,9,Unknown
23273,1235,Main
23273,9,Unknown
23273,1236,Main
23273,9,Unknown
23273,1237,Main
23273,9,Unknown
23273,1238,Supporting
23273,9,Unknown
23273,1239,Supporting
23273,9,Unknown
23273,1240,Supporting
23273,9,Unknown
23273,1241,Supporting
23273,9,Unknown
23273,1242,Supporting
23273,9,Unknown
23273,1243,Supporting
23273,9,Unknown
49818,1248,Main
49818,1249,Supporting
49818,1250,Supporting
49818,1251,Supporting
49818,1252,Supporting
49818,1253,Supporting
49818,1254,Supporting
49818,1255,Supporting
49818,1256,Supporting
49818,1257,Supporting
57864,568,Main
57864,9,Unknown
57864,564,Main
57864,9,Unknown
57864,572,Main
57864,9,Unknown
57864,573,Main
57864,9,Unknown
57864,1261,Main
57864,9,Unknown
57864,562,Supporting
57864,9,Unknown
57864,565,Supporting
57864,9,Unknown
57864,571,Supporting
57864,9,Unknown
57864,567,Supporting
57864,9,Unknown
57864,1263,Supporting
57864,9,Unknown
49413,895,Main
49413,9,Unknown
49413,896,Main
49413,9,Unknown
49413,897,Main
49413,9,Unknown
49413,1267,Supporting
49413,9,Unknown
49413,1268,Supporting
49413,9,Unknown
49413,1269,Supporting
49413,9,Unknown
49413,899,Supporting
49413,9,Unknown
49413,901,Supporting
49413,9,Unknown
49413,903,Supporting
49413,9,Unknown
49413,904,Supporting
49413,9,Unknown
58125,1272,Main
58125,9,Unknown
58125,1274,Main
58125,9,Unknown
58125,1276,Supporting
58125,9,Unknown
58125,1278,Supporting
58125,9,Unknown
58125,1279,Supporting
58125,9,Unknown
58125,1280,Supporting
58125,9,Unknown
58125,1282,Supporting
58125,1283,Supporting
58125,9,Unknown
58125,1285,Supporting
58125,9,Unknown
58125,1287,Supporting
58125,9,Unknown
34599,1301,Main
34599,9,Unknown
34599,1302,Main
34599,9,Unknown
34599,1303,Supporting
34599,9,Unknown
34599,1304,Supporting
34599,9,Unknown
34599,1305,Supporting
34599,9,Unknown
34599,1306,Supporting
34599,9,Unknown
34599,1307,Supporting
34599,9,Unknown
34599,1308,Supporting
34599,9,Unknown
34599,1309,Supporting
34599,9,Unknown
34599,1311,Supporting
34599,9,Unknown
11665,1319,Main
11665,9,Unknown
11665,1320,Main
11665,9,Unknown
11665,1321,Supporting
11665,9,Unknown
11665,1323,Supporting
11665,9,Unknown
11665,1325,Supporting
11665,9,Unknown
11665,1326,Supporting
11665,9,Unknown
11665,1327,Supporting
11665,9,Unknown
11665,1329,Supporting
11665,9,Unknown
11665,1330,Supporting
11665,9,Unknown
11665,1332,Supporting
11665,9,Unknown
59845,1340,Main
59845,9,Unknown
59845,1342,Main
59845,9,Unknown
59845,1344,Supporting
59845,9,Unknown
59845,1346,Supporting
59845,9,Unknown
59845,1347,Supporting
59845,9,Unknown
59845,1348,Supporting
59845,9,Unknown
59845,1350,Supporting
59845,9,Unknown
59845,1351,Supporting
59845,9,Unknown
59845,1353,Supporting
59845,9,Unknown
59845,1354,Supporting
59845,9,Unknown
57647,1360,Main
57647,9,Unknown
57647,1362,Main
57647,9,Unknown
57647,1364,Main
57647,9,Unknown
57647,1366,Main
57647,9,Unknown
57647,1368,Supporting
57647,9,Unknown
57647,1370,Supporting
57647,9,Unknown
57647,1371,Supporting
57647,9,Unknown
57647,1373,Supporting
57647,9,Unknown
57647,1375,Supporting
57647,9,Unknown
57647,1377,Supporting
57647,9,Unknown
40591,213,Main
40591,9,Unknown
40591,215,Main
40591,9,Unknown
40591,217,Main
40591,9,Unknown
40591,219,Main
40591,9,Unknown
40591,221,Main
40591,9,Unknown
40591,223,Supporting
40591,9,Unknown
40591,225,Supporting
40591,9,Unknown
40591,227,Supporting
40591,9,Unknown
40591,228,Supporting
40591,9,Unknown
40591,230,Supporting
40591,9,Unknown
5258,656,Main
5258,9,Unknown
5258,658,Main
5258,9,Unknown
5258,659,Main
5258,9,Unknown
5258,661,Main
5258,9,Unknown
5258,662,Main
5258,9,Unknown
5258,1382,Main
5258,9,Unknown
5258,663,Supporting
5258,9,Unknown
5258,666,Supporting
5258,9,Unknown
5258,667,Supporting
5258,9,Unknown
5258,669,Supporting
5258,9,Unknown
2001,1388,Main
2001,9,Unknown
2001,1389,Main
2001,9,Unknown
2001,1391,Main
2001,9,Unknown
2001,1392,Main
2001,9,Unknown
2001,1394,Supporting
2001,9,Unknown
2001,1396,Supporting
2001,9,Unknown
2001,1397,Supporting
2001,9,Unknown
2001,1399,Supporting
2001,9,Unknown
2001,1401,Supporting
2001,9,Unknown
2001,1402,Supporting
2001,9,Unknown
56784,170,Main
56784,9,Unknown
56784,172,Main
56784,9,Unknown
56784,174,Supporting
56784,9,Unknown
56784,175,Supporting
56784,9,Unknown
56784,176,Supporting
56784,9,Unknown
56784,178,Supporting
56784,9,Unknown
56784,180,Supporting
56784,9,Unknown
56784,181,Supporting
56784,9,Unknown
56784,183,Supporting
56784,9,Unknown
56784,1409,Supporting
56784,9,Unknown
46102,1418,Main
46102,9,Unknown
46102,1419,Supporting
46102,9,Unknown
46102,1421,Supporting
46102,9,Unknown
46102,1423,Supporting
46102,9,Unknown
46102,1425,Supporting
46102,9,Unknown
46102,1427,Supporting
46102,9,Unknown
46102,1429,Supporting
46102,9,Unknown
46102,1430,Supporting
46102,9,Unknown
46102,1431,Supporting
46102,9,Unknown
46102,1433,Supporting
46102,9,Unknown
35760,139,Main
35760,9,Unknown
35760,141,Main
35760,9,Unknown
35760,143,Main
35760,9,Unknown
35760,145,Main
35760,9,Unknown
35760,1438,Main
35760,9,Unknown
35760,147,Supporting
35760,9,Unknown
35760,149,Supporting
35760,9,Unknown
35760,151,Supporting
35760,9,Unknown
35760,153,Supporting
35760,9,Unknown
35760,155,Supporting
35760,9,Unknown
22135,1441,Main
22135,9,Unknown
22135,1443,Main
22135,9,Unknown
22135,1444,Supporting
22135,9,Unknown
22135,1446,Supporting
22135,9,Unknown
22135,1448,Supporting
22135,9,Unknown
22135,1449,Supporting
22135,9,Unknown
22135,1450,Supporting
22135,9,Unknown
22135,1452,Supporting
22135,9,Unknown
22135,1454,Supporting
22135,9,Unknown
22135,1456,Supporting
22135,9,Unknown
45576,1463,Main
45576,9,Unknown
45576,1465,Main
45576,9,Unknown
45576,1467,Main
45576,9,Unknown
45576,1468,Supporting
45576,9,Unknown
45576,1469,Supporting
45576,9,Unknown
45576,1470,Supporting
45576,9,Unknown
45576,1471,Supporting
45576,9,Unknown
45576,1472,Supporting
45576,9,Unknown
45576,1473,Supporting
45576,9,Unknown
45576,1475,Supporting
45576,9,Unknown
42310,1481,Main
42310,9,Unknown
42310,1482,Main
42310,9,Unknown
42310,1484,Supporting
42310,9,Unknown
42310,1485,Supporting
42310,9,Unknown
42310,1486,Supporting
42310,9,Unknown
42310,1488,Supporting
42310,9,Unknown
42310,1489,Supporting
42310,9,Unknown
42310,1491,Supporting
42310,9,Unknown
42310,1493,Supporting
42310,9,Unknown
42310,1494,Supporting
42310,9,Unknown
33,1501,Main
33,9,Unknown
33,1503,Main
33,9,Unknown
33,1504,Main
33,9,Unknown
33,1506,Supporting
33,9,Unknown
33,1507,Supporting
33,9,Unknown
33,1508,Supporting
33,9,Unknown
33,1510,Supporting
33,9,Unknown
33,1512,Supporting
33,9,Unknown
33,1513,Supporting
33,9,Unknown
33,1514,Supporting
33,9,Unknown
1535,1520,Main
1535,9,Unknown
1535,1521,Main
1535,9,Unknown
1535,1522,Main
1535,9,Unknown
1535,1524,Supporting
1535,9,Unknown
1535,1525,Supporting
1535,9,Unknown
1535,1527,Supporting
1535,9,Unknown
1535,1528,Supporting
1535,9,Unknown
1535,1530,Supporting
1535,9,Unknown
1535,1532,Supporting
1535,9,Unknown
1535,1534,Supporting
1535,9,Unknown
58567,1541,Main
58567,9,Unknown
58567,1543,Supporting
58567,9,Unknown
58567,1544,Supporting
58567,1545,Supporting
58567,9,Unknown
58567,1547,Supporting
58567,9,Unknown
58567,1548,Supporting
58567,9,Unknown
58567,1550,Supporting
58567,9,Unknown
58567,1551,Supporting
58567,9,Unknown
58567,1553,Supporting
58567,9,Unknown
58567,1554,Supporting
58567,9,Unknown
28891,876,Main
28891,9,Unknown
28891,878,Main
28891,9,Unknown
28891,879,Supporting
28891,9,Unknown
28891,880,Supporting
28891,9,Unknown
28891,1560,Supporting
28891,9,Unknown
28891,881,Supporting
28891,9,Unknown
28891,882,Supporting
28891,9,Unknown
28891,884,Supporting
28891,9,Unknown
28891,885,Supporting
28891,9,Unknown
28891,886,Supporting
28891,9,Unknown
52742,876,Main
52742,9,Unknown
52742,878,Main
52742,9,Unknown
52742,1560,Main
52742,9,Unknown
52742,884,Main
52742,9,Unknown
52742,880,Supporting
52742,9,Unknown
52742,881,Supporting
52742,9,Unknown
52742,882,Supporting
52742,9,Unknown
52742,885,Supporting
52742,9,Unknown
52742,886,Supporting
52742,9,Unknown
52742,887,Supporting
52742,9,Unknown
34591,1319,Main
34591,9,Unknown
34591,1320,Main
34591,9,Unknown
34591,1321,Supporting
34591,9,Unknown
34591,1323,Supporting
34591,9,Unknown
34591,1325,Supporting
34591,9,Unknown
34591,1327,Supporting
34591,9,Unknown
34591,1329,Supporting
34591,9,Unknown
34591,1330,Supporting
34591,9,Unknown
34591,1332,Supporting
34591,9,Unknown
34591,1562,Supporting
34591,9,Unknown
7311,1567,Main
7311,9,Unknown
7311,1568,Main
7311,9,Unknown
7311,1569,Supporting
7311,9,Unknown
7311,1570,Supporting
7311,9,Unknown
7311,1572,Supporting
7311,9,Unknown
7311,1573,Supporting
7311,9,Unknown
7311,1575,Supporting
7311,9,Unknown
7311,1577,Supporting
7311,9,Unknown
7311,1579,Supporting
7311,1580,Supporting
38329,1586,Main
38329,9,Unknown
38329,1587,Main
38329,9,Unknown
38329,1588,Main
38329,9,Unknown
38329,1589,Supporting
38329,9,Unknown
38329,1590,Supporting
38329,9,Unknown
38329,1592,Supporting
38329,9,Unknown
38329,1593,Supporting
38329,9,Unknown
38329,1594,Supporting
38329,9,Unknown
38329,1595,Supporting
38329,9,Unknown
38329,1597,Supporting
38329,9,Unknown
37991,1604,Main
37991,9,Unknown
37991,1605,Main
37991,9,Unknown
37991,1606,Main
37991,9,Unknown
37991,1607,Main
37991,9,Unknown
37991,1608,Main
37991,9,Unknown
37991,1609,Main
37991,9,Unknown
37991,1610,Main
37991,9,Unknown
37991,1611,Main
37991,9,Unknown
37991,1612,Supporting
37991,9,Unknown
37991,1613,Supporting
37991,9,Unknown
28957,806,Main
28957,9,Unknown
28957,1618,Supporting
28957,9,Unknown
28957,1620,Supporting
55823,1319,Main
55823,9,Unknown
55823,1320,Main
55823,9,Unknown
55823,1321,Supporting
55823,9,Unknown
55823,1323,Supporting
55823,9,Unknown
55823,1325,Supporting
55823,9,Unknown
55823,1326,Supporting
55823,9,Unknown
55823,1327,Supporting
55823,9,Unknown
55823,1329,Supporting
55823,9,Unknown
55823,1330,Supporting
55823,9,Unknown
55823,1332,Supporting
55823,9,Unknown
3786,1626,Main
3786,9,Unknown
3786,1627,Main
3786,9,Unknown
3786,1629,Main
3786,9,Unknown
3786,1630,Main
3786,9,Unknown
3786,1631,Supporting
3786,9,Unknown
3786,1632,Supporting
3786,9,Unknown
3786,1633,Supporting
3786,9,Unknown
3786,1634,Supporting
3786,9,Unknown
3786,1635,Supporting
3786,9,Unknown
3786,1636,Supporting
3786,9,Unknown
16498,141,Main
16498,9,Unknown
16498,143,Main
16498,9,Unknown
16498,145,Main
16498,9,Unknown
16498,139,Supporting
16498,9,Unknown
16498,147,Supporting
16498,9,Unknown
16498,149,Supporting
16498,9,Unknown
16498,151,Supporting
16498,9,Unknown
16498,153,Supporting
16498,9,Unknown
16498,155,Supporting
16498,9,Unknown
16498,157,Supporting
16498,9,Unknown
52701,1642,Main
52701,9,Unknown
52701,1643,Main
52701,9,Unknown
52701,1645,Main
52701,9,Unknown
52701,1647,Main
52701,9,Unknown
52701,1649,Supporting
52701,9,Unknown
52701,1651,Supporting
52701,9,Unknown
52701,1652,Supporting
52701,9,Unknown
52701,1653,Supporting
52701,9,Unknown
52701,1655,Supporting
52701,9,Unknown
52701,1656,Supporting
52701,9,Unknown
19647,656,Main
19647,9,Unknown
19647,658,Main
19647,9,Unknown
19647,659,Main
19647,9,Unknown
19647,661,Main
19647,9,Unknown
19647,662,Main
19647,9,Unknown
19647,1382,Main
19647,9,Unknown
19647,663,Supporting
19647,9,Unknown
19647,665,Supporting
19647,9,Unknown
19647,666,Supporting
19647,9,Unknown
19647,667,Supporting
19647,9,Unknown
4565,1389,Main
4565,9,Unknown
4565,1392,Main
4565,9,Unknown
4565,1388,Supporting
4565,9,Unknown
4565,1391,Supporting
4565,9,Unknown
4565,1394,Supporting
4565,9,Unknown
4565,1396,Supporting
4565,9,Unknown
4565,1397,Supporting
4565,9,Unknown
4565,1399,Supporting
4565,9,Unknown
4565,1401,Supporting
4565,9,Unknown
4565,1402,Supporting
4565,9,Unknown
877,1665,Main
877,9,Unknown
877,1666,Main
877,9,Unknown
877,1668,Supporting
877,9,Unknown
877,1669,Supporting
877,9,Unknown
877,1671,Supporting
877,9,Unknown
877,1672,Supporting
877,9,Unknown
877,1673,Supporting
877,9,Unknown
877,1674,Supporting
877,9,Unknown
877,1675,Supporting
877,9,Unknown
877,1677,Supporting
877,9,Unknown
10379,1319,Main
10379,9,Unknown
10379,1320,Main
10379,9,Unknown
10379,1321,Supporting
10379,9,Unknown
10379,1323,Supporting
10379,9,Unknown
10379,1325,Supporting
10379,9,Unknown
10379,1326,Supporting
10379,9,Unknown
10379,1679,Supporting
10379,9,Unknown
10379,1327,Supporting
10379,9,Unknown
10379,1329,Supporting
10379,9,Unknown
10379,1330,Supporting
10379,9,Unknown
54898,1685,Main
54898,9,Unknown
54898,1686,Main
54898,9,Unknown
54898,1687,Supporting
54898,9,Unknown
54898,1688,Supporting
54898,9,Unknown
54898,1689,Supporting
54898,9,Unknown
54898,1690,Supporting
54898,9,Unknown
54898,1691,Supporting
54898,9,Unknown
54898,1692,Supporting
54898,9,Unknown
54898,1694,Supporting
54898,9,Unknown
54898,1695,Supporting
54898,9,Unknown
49701,1702,Main
49701,1703,Main
49701,1704,Main
49701,1705,Main
49701,1706,Supporting
49701,1707,Supporting
49701,1708,Supporting
49701,1709,Supporting
49701,1710,Supporting
49701,1711,Supporting
32983,1319,Main
32983,9,Unknown
32983,1320,Main
32983,9,Unknown
32983,1321,Supporting
32983,9,Unknown
32983,1323,Supporting
32983,9,Unknown
32983,1325,Supporting
32983,9,Unknown
32983,1326,Supporting
32983,9,Unknown
32983,1327,Supporting
32983,9,Unknown
32983,1329,Supporting
32983,9,Unknown
32983,1330,Supporting
32983,9,Unknown
32983,1332,Supporting
32983,9,Unknown
31757,568,Main
31757,9,Unknown
31757,564,Main
31757,9,Unknown
31757,569,Main
31757,9,Unknown
31757,574,Supporting
31757,9,Unknown
31757,1713,Supporting
31757,9,Unknown
31757,579,Supporting
31757,9,Unknown
31757,1714,Supporting
31757,9,Unknown
40776,876,Main
40776,9,Unknown
40776,878,Main
40776,9,Unknown
40776,879,Supporting
40776,9,Unknown
40776,880,Supporting
40776,9,Unknown
40776,1560,Supporting
40776,9,Unknown
40776,881,Supporting
40776,9,Unknown
40776,882,Supporting
40776,9,Unknown
40776,884,Supporting
40776,9,Unknown
40776,885,Supporting
40776,9,Unknown
40776,886,Supporting
40776,9,Unknown
41084,1303,Main
41084,9,Unknown
41084,1301,Main
41084,9,Unknown
41084,1302,Main
41084,9,Unknown
41084,1304,Supporting
41084,9,Unknown
41084,1715,Supporting
41084,9,Unknown
41084,1716,Supporting
41084,9,Unknown
41084,1306,Supporting
41084,9,Unknown
41084,1718,Supporting
41084,9,Unknown
41084,1719,Supporting
41084,9,Unknown
41084,1720,Supporting
41084,9,Unknown
170,931,Main
170,9,Unknown
170,933,Main
170,9,Unknown
170,935,Main
170,9,Unknown
170,937,Main
170,9,Unknown
170,939,Main
170,9,Unknown
170,1726,Supporting
170,9,Unknown
170,940,Supporting
170,9,Unknown
170,942,Supporting
170,9,Unknown
170,944,Supporting
170,9,Unknown
170,945,Supporting
170,9,Unknown
7785,1734,Main
7785,9,Unknown
7785,1736,Main
7785,9,Unknown
7785,1737,Main
7785,9,Unknown
7785,1739,Supporting
7785,9,Unknown
7785,1740,Supporting
7785,9,Unknown
7785,1741,Supporting
7785,9,Unknown
7785,1742,Supporting
7785,9,Unknown
7785,1743,Supporting
7785,9,Unknown
7785,1745,Supporting
7785,9,Unknown
7785,1746,Supporting
7785,9,Unknown
52034,1752,Main
52034,9,Unknown
52034,1753,Main
52034,9,Unknown
52034,1755,Main
52034,9,Unknown
52034,1756,Main
52034,9,Unknown
52034,1758,Supporting
52034,9,Unknown
52034,1759,Supporting
52034,9,Unknown
52034,1761,Supporting
52034,9,Unknown
52034,1762,Supporting
52034,9,Unknown
52034,1763,Supporting
52034,9,Unknown
52034,1765,Supporting
52034,9,Unknown
30484,518,Main
30484,9,Unknown
30484,519,Main
30484,9,Unknown
30484,521,Main
30484,9,Unknown
30484,524,Main
30484,9,Unknown
30484,522,Main
30484,9,Unknown
30484,1768,Main
30484,9,Unknown
30484,526,Supporting
30484,9,Unknown
30484,527,Supporting
30484,9,Unknown
30484,529,Supporting
30484,9,Unknown
30484,531,Supporting
30484,9,Unknown
32,1626,Main
32,9,Unknown
32,1631,Main
32,9,Unknown
32,1627,Main
32,9,Unknown
32,1632,Main
32,9,Unknown
32,1629,Supporting
32,9,Unknown
32,1633,Supporting
32,9,Unknown
32,1634,Supporting
32,9,Unknown
32,1636,Supporting
32,9,Unknown
32,1779,Supporting
32,9,Unknown
32,1780,Supporting
32,9,Unknown
12355,1787,Main
12355,9,Unknown
12355,1789,Main
12355,9,Unknown
12355,1791,Main
12355,9,Unknown
12355,1793,Main
12355,9,Unknown
12355,1795,Supporting
12355,9,Unknown
12355,1797,Supporting
12355,9,Unknown
12355,811,Supporting
12355,9,Unknown
12355,1799,Supporting
12355,9,Unknown
12355,1801,Supporting
12355,9,Unknown
12355,1802,Supporting
12355,9,Unknown
59636,1368,Main
59636,9,Unknown
59636,1373,Supporting
59636,1810,Supporting
59636,9,Unknown
59636,1812,Supporting
59636,9,Unknown
59636,1813,Supporting
59636,9,Unknown
59636,1815,Supporting
59636,9,Unknown
59636,1816,Supporting
59636,9,Unknown
59636,1818,Supporting
59636,9,Unknown
59636,1819,Supporting
59636,9,Unknown
59636,1820,Supporting
59636,9,Unknown
36862,1303,Main
36862,9,Unknown
36862,1301,Main
36862,9,Unknown
36862,1302,Main
36862,9,Unknown
36862,1304,Supporting
36862,9,Unknown
36862,1305,Supporting
36862,9,Unknown
36862,1306,Supporting
36862,9,Unknown
36862,1718,Supporting
36862,9,Unknown
36862,1307,Supporting
36862,9,Unknown
36862,1825,Supporting
36862,9,Unknown
36862,1827,Supporting
36862,9,Unknown
11741,1206,Main
11741,9,Unknown
11741,1830,Main
11741,9,Unknown
11741,1831,Main
11741,9,Unknown
11741,1198,Main
11741,9,Unknown
11741,1209,Main
11741,9,Unknown
11741,1195,Supporting
11741,9,Unknown
11741,1204,Supporting
11741,9,Unknown
11741,1197,Supporting
11741,9,Unknown
11741,1200,Supporting
11741,9,Unknown
11741,1202,Supporting
11741,9,Unknown
36098,1837,Main
36098,9,Unknown
36098,1838,Main
36098,9,Unknown
36098,1840,Supporting
36098,9,Unknown
36098,1842,Supporting
36098,9,Unknown
36098,1844,Supporting
36098,9,Unknown
36098,1846,Supporting
36098,9,Unknown
36098,1847,Supporting
36098,9,Unknown
36098,1848,Supporting
36098,9,Unknown
40748,1010,Main
40748,9,Unknown
40748,1011,Main
40748,9,Unknown
40748,1013,Main
40748,9,Unknown
40748,1014,Main
40748,9,Unknown
40748,1016,Supporting
40748,9,Unknown
40748,1017,Supporting
40748,9,Unknown
40748,1018,Supporting
40748,9,Unknown
40748,1020,Supporting
40748,9,Unknown
40748,1852,Supporting
40748,1015,Supporting
40748,9,Unknown
578,1854,Main
578,9,Unknown
578,1856,Main
578,9,Unknown
578,1858,Supporting
578,9,Unknown
578,1860,Supporting
578,1861,Supporting
578,9,Unknown
578,1863,Supporting
578,1864,Supporting
40417,543,Main
40417,9,Unknown
40417,545,Main
40417,9,Unknown
40417,547,Main
40417,9,Unknown
40417,551,Supporting
40417,9,Unknown
40417,552,Supporting
40417,9,Unknown
40417,553,Supporting
40417,9,Unknown
40417,554,Supporting
40417,9,Unknown
40417,555,Supporting
40417,9,Unknown
40417,557,Supporting
40417,9,Unknown
40417,1868,Supporting
40417,9,Unknown
205,1873,Main
205,9,Unknown
205,1874,Main
205,9,Unknown
205,1876,Main
205,9,Unknown
205,1877,Supporting
205,9,Unknown
205,1879,Supporting
205,9,Unknown
205,1880,Supporting
205,9,Unknown
205,1881,Supporting
205,9,Unknown
205,1883,Supporting
205,9,Unknown
205,1885,Supporting
205,9,Unknown
205,1886,Supporting
205,9,Unknown
12365,1892,Main
12365,9,Unknown
12365,1894,Main
12365,9,Unknown
12365,1895,Supporting
12365,9,Unknown
12365,1896,Supporting
12365,9,Unknown
12365,1897,Supporting
12365,9,Unknown
12365,1898,Supporting
12365,9,Unknown
12365,1899,Supporting
