anime_id,genre
24687,Theme::Iyashikei Iyashikei
24687,Demographic::Seinen Seinen
35851,Drama Drama
35851,Fantasy Fantasy
2246,Horror Horror
2246,Mystery Mystery
2246,Supernatural Supernatural
2246,Suspense Suspense
2246,Theme::Adult Cast Adult Cast
2246,Theme::Historical Historical
2246,Theme::Mythology Mythology
2246,Theme::Psychological Psychological
56523,Action Action
56523,Adventure Adventure
56523,Fantasy Fantasy
56523,Sci-Fi Sci-Fi
35557,Action Action
35557,Drama Drama
35557,Fantasy Fantasy
35557,Mystery Mystery
35557,Demographic::Seinen Seinen
46095,Action Action
46095,Sci-Fi Sci-Fi
46095,Suspense Suspense
46095,Theme::Music Music
46095,Theme::Time Travel Time Travel
55809,Action Action
55809,Adventure Adventure
55809,Fantasy Fantasy
55809,Theme::Historical Historical
55809,Theme::Martial Arts Martial Arts
49722,Theme::Love Status Quo Love Status Quo
49722,Theme::School School
49722,Demographic::Shounen Shounen
45556,Action Action
45556,Adventure Adventure
45556,Comedy Comedy
45556,Drama Drama
45556,Mystery Mystery
45556,Theme::Martial Arts Martial Arts
45556,Theme::Super Power Super Power
5,Action Action
5,Sci-Fi Sci-Fi
5,Theme::Adult Cast Adult Cast
5,Theme::Space Space
37965,Drama Drama
37965,Sports Sports
32366,Theme::Gag Humor Gag Humor
32366,Theme::Parody Parody
32366,Demographic::Shounen Shounen
31646,Theme::Childcare Childcare
31646,Theme::Strategy Game Strategy Game
31646,Demographic::Seinen Seinen
14397,Drama Drama
14397,Sports Sports
14397,Theme::Love Polygon Love Polygon
14397,Theme::School School
14397,Theme::Strategy Game Strategy Game
14397,Demographic::Josei Josei
38883,Theme::School School
38883,Theme::Team Sports Team Sports
38883,Demographic::Shounen Shounen
56524,Action Action
56524,Adventure Adventure
56524,Fantasy Fantasy
56524,Sci-Fi Sci-Fi
38475,Theme::Adult Cast Adult Cast
38475,Theme::CGDCT CGDCT
38475,Theme::Iyashikei Iyashikei
50183,Demographic::Seinen Seinen
55318,Drama Drama
55318,Sports Sports
55318,Demographic::Seinen Seinen
61952,Adventure Adventure
61952,Drama Drama
61952,Fantasy Fantasy
9617,Award Winning Award Winning
9617,Comedy Comedy
9617,Theme::CGDCT CGDCT
9617,Theme::Music Music
9756,Award Winning Award Winning
9756,Drama Drama
9756,Suspense Suspense
9756,Theme::Mahou Shoujo Mahou Shoujo
9756,Theme::Psychological Psychological
5205,Action Action
5205,Fantasy Fantasy
5205,Mystery Mystery
5205,Romance Romance
5205,Suspense Suspense
9260,Action Action
9260,Mystery Mystery
9260,Supernatural Supernatural
49721,Comedy Comedy
49721,Romance Romance
49721,Theme::Love Status Quo Love Status Quo
49721,Theme::School School
49721,Demographic::Shounen Shounen
37515,Adventure Adventure
37515,Drama Drama
37515,Fantasy Fantasy
37515,Mystery Mystery
37515,Sci-Fi Sci-Fi
49310,Drama Drama
49310,Romance Romance
49310,Demographic::Shoujo Shoujo
572,Adventure Adventure
572,Award Winning Award Winning
572,Drama Drama
572,Fantasy Fantasy
40787,Drama Drama
40787,Romance Romance
40787,Theme::Adult Cast Adult Cast
40787,Theme::Visual Arts Visual Arts
30,Avant Garde Avant Garde
30,Award Winning Award Winning
30,Drama Drama
30,Sci-Fi Sci-Fi
30,Suspense Suspense
30,Theme::Mecha Mecha
30,Theme::Psychological Psychological
39551,Action Action
39551,Comedy Comedy
39551,Fantasy Fantasy
39551,Theme::Isekai Isekai
39551,Theme::Reincarnation Reincarnation
39551,Demographic::Shounen Shounen
338,Drama Drama
338,Romance Romance
338,Theme::Crossdressing Crossdressing
338,Theme::Historical Historical
338,Theme::Military Military
338,Demographic::Shoujo Shoujo
11979,Drama Drama
11979,Suspense Suspense
11979,Theme::Mahou Shoujo Mahou Shoujo
11979,Theme::Psychological Psychological
5941,Drama Drama
5941,Romance Romance
5941,Sports Sports
5941,Theme::School School
5941,Theme::Team Sports Team Sports
5941,Demographic::Shounen Shounen
39547,Comedy Comedy
39547,Romance Romance
39547,Theme::Love Polygon Love Polygon
39547,Theme::School School
58390,Romance Romance
58390,Supernatural Supernatural
58390,Demographic::Shounen Shounen
185,Action Action
185,Drama Drama
185,Demographic::Seinen Seinen
39167,Theme::CGDCT CGDCT
39167,Theme::Military Military
39167,Theme::School School
22789,Theme::Childcare Childcare
22789,Theme::Iyashikei Iyashikei
22789,Theme::Visual Arts Visual Arts
2402,Drama Drama
2402,Sports Sports
2402,Demographic::Shounen Shounen
6945,Action Action
6945,Comedy Comedy
6945,Sci-Fi Sci-Fi
6945,Theme::Historical Historical
6945,Theme::Parody Parody
41025,Adventure Adventure
41025,Drama Drama
41025,Supernatural Supernatural
41025,Demographic::Shounen Shounen
31988,Theme::Music Music
31988,Theme::Performing Arts Performing Arts
31988,Theme::School School
777,Action Action
777,Horror Horror
777,Supernatural Supernatural
777,Theme::Adult Cast Adult Cast
777,Theme::Gore Gore
777,Theme::Military Military
777,Theme::Vampire Vampire
777,Demographic::Seinen Seinen
37822,Action Action
37822,Adventure Adventure
37822,Fantasy Fantasy
37822,Theme::Historical Historical
37822,Theme::Martial Arts Martial Arts
39808,Theme::CGDCT CGDCT
39808,Theme::Iyashikei Iyashikei
39808,Demographic::Seinen Seinen
53540,Action Action
53540,Mystery Mystery
53540,Demographic::Shounen Shounen
2251,Action Action
2251,Mystery Mystery
2251,Supernatural Supernatural
2251,Theme::Adult Cast Adult Cast
2251,Theme::Historical Historical
2251,Theme::Organized Crime Organized Crime
20651,Slice of Life Slice of Life
20651,Supernatural Supernatural
20651,Theme::Iyashikei Iyashikei
20651,Theme::Mythology Mythology
20651,Demographic::Shoujo Shoujo
39535,Adventure Adventure
39535,Drama Drama
39535,Fantasy Fantasy
39535,Ecchi Ecchi
39535,Theme::Isekai Isekai
39535,Theme::Reincarnation Reincarnation
41457,Drama Drama
41457,Sci-Fi Sci-Fi
41457,Theme::Mecha Mecha
41457,Theme::Military Military
46654,Theme::Idols (Male) Idols (Male)
46654,Theme::Music Music
50407,Action Action
50407,Fantasy Fantasy
50407,Theme::Historical Historical
50407,Theme::Martial Arts Martial Arts
5081,Mystery Mystery
5081,Romance Romance
5081,Supernatural Supernatural
13601,Action Action
13601,Mystery Mystery
13601,Sci-Fi Sci-Fi
13601,Suspense Suspense
13601,Theme::Adult Cast Adult Cast
13601,Theme::Detective Detective
13601,Theme::Psychological Psychological
60557,Action Action
60557,Adventure Adventure
60557,Fantasy Fantasy
60557,Theme::Historical Historical
60557,Theme::Martial Arts Martial Arts
42886,Drama Drama
42886,Sci-Fi Sci-Fi
42886,Theme::Adult Cast Adult Cast
42886,Theme::Military Military
42886,Theme::Space Space
28701,Action Action
28701,Fantasy Fantasy
22535,Action Action
22535,Horror Horror
22535,Sci-Fi Sci-Fi
22535,Suspense Suspense
22535,Theme::Gore Gore
22535,Theme::Psychological Psychological
22535,Demographic::Seinen Seinen
10030,Comedy Comedy
10030,Drama Drama
10030,Romance Romance
10030,Demographic::Shounen Shounen
49458,Adventure Adventure
49458,Comedy Comedy
49458,Fantasy Fantasy
49458,Theme::Isekai Isekai
49458,Theme::Parody Parody
2559,Adventure Adventure
2559,Drama Drama
12029,Action Action
12029,Drama Drama
12029,Sci-Fi Sci-Fi
12029,Theme::Adult Cast Adult Cast
12029,Theme::Military Military
12029,Theme::Space Space
49926,Action Action
49926,Supernatural Supernatural
49926,Demographic::Shounen Shounen
10162,Theme::Childcare Childcare
10162,Theme::Iyashikei Iyashikei
10162,Demographic::Josei Josei
55357,Theme::CGDCT CGDCT
55357,Theme::Music Music
39587,Drama Drama
39587,Fantasy Fantasy
39587,Suspense Suspense
39587,Theme::Isekai Isekai
39587,Theme::Psychological Psychological
39587,Theme::Time Travel Time Travel
10937,Theme::Mecha Mecha
10937,Theme::Military Military
10937,Theme::Space Space
10937,Demographic::Shounen Shounen
10534,Adventure Adventure
10534,Comedy Comedy
10534,Fantasy Fantasy
5040,Sports Sports
5040,Suspense Suspense
5040,Theme::Adult Cast Adult Cast
5040,Theme::Psychological Psychological
5040,Theme::Team Sports Team Sports
5040,Demographic::Seinen Seinen
55644,Adventure Adventure
55644,Comedy Comedy
55644,Sci-Fi Sci-Fi
55644,Demographic::Shounen Shounen
22507,Action Action
22507,Drama Drama
22507,Demographic::Seinen Seinen
40211,Adventure Adventure
40211,Drama Drama
40211,Fantasy Fantasy
34534,Slice of Life Slice of Life
34534,Supernatural Supernatural
34534,Theme::Iyashikei Iyashikei
34534,Theme::Mythology Mythology
34534,Demographic::Shoujo Shoujo
7655,Demographic::Shounen Shounen
4081,Slice of Life Slice of Life
4081,Supernatural Supernatural
4081,Theme::Iyashikei Iyashikei
4081,Theme::Mythology Mythology
4081,Demographic::Shoujo Shoujo
51805,Drama Drama
51805,Sci-Fi Sci-Fi
51805,Theme::Adult Cast Adult Cast
51805,Theme::Military Military
51805,Theme::Space Space
56752,Theme::Adult Cast Adult Cast
56752,Theme::Super Power Super Power
56752,Theme::Time Travel Time Travel
1210,Comedy Comedy
1210,Drama Drama
1210,Romance Romance
1210,Theme::Otaku Culture Otaku Culture
1210,Theme::Psychological Psychological
3784,Drama Drama
3784,Sci-Fi Sci-Fi
3784,Suspense Suspense
3784,Theme::Mecha Mecha
3784,Theme::Psychological Psychological
41487,Action Action
41487,Comedy Comedy
41487,Fantasy Fantasy
41487,Theme::Isekai Isekai
41487,Theme::Reincarnation Reincarnation
41487,Demographic::Shounen Shounen
5341,Adventure Adventure
5341,Drama Drama
5341,Romance Romance
5341,Supernatural Supernatural
51440,Theme::Otaku Culture Otaku Culture
51440,Theme::School School
30230,Theme::School School
30230,Theme::Team Sports Team Sports
30230,Demographic::Shounen Shounen
31043,Mystery Mystery
31043,Suspense Suspense
31043,Theme::Psychological Psychological
31043,Theme::Time Travel Time Travel
31043,Demographic::Seinen Seinen
5420,Drama Drama
5420,Fantasy Fantasy
17389,Theme::Historical Historical
17389,Theme::Military Military
17389,Demographic::Seinen Seinen
24415,Theme::School School
24415,Theme::Team Sports Team Sports
24415,Demographic::Shounen Shounen
1365,Adventure Adventure
1365,Mystery Mystery
1365,Demographic::Shounen Shounen
39533,Boys Love Boys Love
39533,Drama Drama
39533,Theme::Music Music
39533,Theme::School School
12531,Drama Drama
12531,Romance Romance
12531,Theme::Historical Historical
12531,Theme::Love Polygon Love Polygon
12531,Theme::Music Music
12531,Theme::School School
12531,Demographic::Josei Josei
57067,Action Action
57067,Adventure Adventure
57067,Fantasy Fantasy
57067,Theme::Historical Historical
57067,Theme::Martial Arts Martial Arts
54870,Drama Drama
54870,Romance Romance
54870,Supernatural Supernatural
57,Demographic::Shounen Shounen
43325,Mystery Mystery
43325,Suspense Suspense
43325,Theme::Adult Cast Adult Cast
43325,Theme::Historical Historical
43325,Theme::Organized Crime Organized Crime
43325,Theme::Psychological Psychological
43325,Demographic::Shounen Shounen
6675,Action Action
6675,Sci-Fi Sci-Fi
6675,Theme::Adult Cast Adult Cast
6675,Theme::Racing Racing
2150,Adventure Adventure
2150,Fantasy Fantasy
2150,Slice of Life Slice of Life
2150,Demographic::Kids Kids
6594,Action Action
6594,Adventure Adventure
6594,Romance Romance
6594,Theme::Historical Historical
6594,Theme::Martial Arts Martial Arts
137,Action Action
137,Adventure Adventure
137,Fantasy Fantasy
137,Demographic::Shounen Shounen
45,Action Action
45,Comedy Comedy
45,Romance Romance
45,Theme::Historical Historical
45,Theme::Samurai Samurai
45,Demographic::Shounen Shounen
10863,Comedy Comedy
10863,Sci-Fi Sci-Fi
49571,Action Action
49571,Adventure Adventure
49571,Fantasy Fantasy
49571,Sci-Fi Sci-Fi
9989,Drama Drama
9989,Supernatural Supernatural
54595,Action Action
54595,Comedy Comedy
54595,Fantasy Fantasy
54595,Theme::Isekai Isekai
54595,Theme::Reincarnation Reincarnation
759,Award Winning Award Winning
759,Comedy Comedy
759,Drama Drama
759,Theme::Adult Cast Adult Cast
759,Theme::Childcare Childcare
43,Award Winning Award Winning
43,Mystery Mystery
43,Sci-Fi Sci-Fi
43,Suspense Suspense
43,Theme::Adult Cast Adult Cast
43,Theme::Detective Detective
43,Theme::Mecha Mecha
43,Theme::Psychological Psychological
43,Demographic::Seinen Seinen
486,Adventure Adventure
486,Drama Drama
486,Fantasy Fantasy
10087,Action Action
10087,Fantasy Fantasy
1735,Action Action
1735,Adventure Adventure
1735,Fantasy Fantasy
1735,Demographic::Shounen Shounen
42941,Theme::Anthropomorphic Anthropomorphic
42941,Theme::Racing Racing
11917,Demographic::Shounen Shounen
38826,Award Winning Award Winning
38826,Drama Drama
38826,Romance Romance
38826,Supernatural Supernatural
9735,Action Action
9735,Comedy Comedy
9735,Sci-Fi Sci-Fi
9735,Theme::Historical Historical
9735,Theme::Parody Parody
9735,Theme::Samurai Samurai
9735,Demographic::Shounen Shounen
38691,Adventure Adventure
38691,Comedy Comedy
38691,Sci-Fi Sci-Fi
38691,Demographic::Shounen Shounen
35111,Theme::School School
35111,Theme::Team Sports Team Sports
35111,Demographic::Shounen Shounen
3002,Theme::Adult Cast Adult Cast
3002,Theme::High Stakes Game High Stakes Game
3002,Theme::Psychological Psychological
3002,Theme::Strategy Game Strategy Game
3002,Demographic::Seinen Seinen
37520,Action Action
37520,Adventure Adventure
37520,Fantasy Fantasy
37520,Theme::Historical Historical
37520,Theme::Mythology Mythology
37520,Theme::Samurai Samurai
37520,Demographic::Shounen Shounen
19363,Demographic::Shounen Shounen
23327,Comedy Comedy
23327,Sci-Fi Sci-Fi
23327,Theme::Adult Cast Adult Cast
23327,Theme::Space Space
25835,Award Winning Award Winning
25835,Comedy Comedy
25835,Drama Drama
25835,Theme::Adult Cast Adult Cast
25835,Theme::Otaku Culture Otaku Culture
25835,Theme::Workplace Workplace
58572,Action Action
58572,Adventure Adventure
58572,Fantasy Fantasy
58572,Demographic::Shounen Shounen
2685,Action Action
2685,Adventure Adventure
2685,Drama Drama
2685,Fantasy Fantasy
2685,Romance Romance
2685,Demographic::Shounen Shounen
34798,Theme::CGDCT CGDCT
34798,Theme::Iyashikei Iyashikei
50594,Adventure Adventure
50594,Supernatural Supernatural
10408,Award Winning Award Winning
10408,Drama Drama
10408,Romance Romance
10408,Supernatural Supernatural
10408,Demographic::Shoujo Shoujo
44412,Action Action
44412,Adventure Adventure
44412,Fantasy Fantasy
44412,Romance Romance
44412,Theme::Historical Historical
44412,Theme::Martial Arts Martial Arts
523,Adventure Adventure
523,Award Winning Award Winning
523,Supernatural Supernatural
1698,Comedy Comedy
1698,Romance Romance
1698,Theme::Adult Cast Adult Cast
1698,Theme::Music Music
1698,Theme::Performing Arts Performing Arts
1698,Demographic::Josei Josei
31812,Action Action
31812,Mystery Mystery
31812,Supernatural Supernatural
31812,Theme::Historical Historical
31812,Theme::Mythology Mythology
31812,Demographic::Shounen Shounen
513,Adventure Adventure
513,Award Winning Award Winning
513,Fantasy Fantasy
32188,Sci-Fi Sci-Fi
32188,Suspense Suspense
38731,Theme::School School
38731,Theme::Team Sports Team Sports
38731,Demographic::Shounen Shounen
52588,Action Action
52588,Fantasy Fantasy
52588,Sci-Fi Sci-Fi
52588,Theme::Adult Cast Adult Cast
52588,Theme::Military Military
52588,Theme::Urban Fantasy Urban Fantasy
52588,Demographic::Shounen Shounen
36371,Drama Drama
36371,Sci-Fi Sci-Fi
36371,Theme::Adult Cast Adult Cast
36371,Theme::Military Military
36371,Theme::Space Space
31240,Drama Drama
31240,Fantasy Fantasy
31240,Suspense Suspense
31240,Theme::Isekai Isekai
31240,Theme::Psychological Psychological
31240,Theme::Time Travel Time Travel
264,Demographic::Shounen Shounen
10271,Theme::Adult Cast Adult Cast
10271,Theme::High Stakes Game High Stakes Game
10271,Theme::Psychological Psychological
10271,Theme::Strategy Game Strategy Game
10271,Demographic::Seinen Seinen
37989,Action Action
37989,Adventure Adventure
37989,Theme::Adult Cast Adult Cast
37989,Theme::Historical Historical
37989,Theme::Military Military
37989,Demographic::Seinen Seinen
13125,Drama Drama
13125,Fantasy Fantasy
13125,Horror Horror
13125,Mystery Mystery
13125,Sci-Fi Sci-Fi
13125,Suspense Suspense
265,Demographic::Shounen Shounen
139,Action Action
139,Adventure Adventure
139,Fantasy Fantasy
139,Demographic::Shounen Shounen
54029,Action Action
54029,Adventure Adventure
54029,Comedy Comedy
54029,Drama Drama
54029,Mystery Mystery
54029,Theme::Martial Arts Martial Arts
54029,Theme::Super Power Super Power
44940,Action Action
44940,Sci-Fi Sci-Fi
44940,Demographic::Shounen Shounen
2418,Action Action
2418,Adventure Adventure
2418,Theme::Historical Historical
2418,Theme::Samurai Samurai
59150,Action Action
59150,Adventure Adventure
59150,Comedy Comedy
59150,Drama Drama
59150,Mystery Mystery
59150,Sci-Fi Sci-Fi
59150,Supernatural Supernatural
25681,Comedy Comedy
25681,Romance Romance
25681,Supernatural Supernatural
25681,Demographic::Shoujo Shoujo
59408,Horror Horror
59408,Mystery Mystery
59408,Supernatural Supernatural
59408,Suspense Suspense
59408,Theme::Adult Cast Adult Cast
59408,Theme::Historical Historical
59408,Theme::Mythology Mythology
59408,Theme::Psychological Psychological
329,Award Winning Award Winning
329,Drama Drama
329,Romance Romance
329,Sci-Fi Sci-Fi
329,Theme::Adult Cast Adult Cast
329,Theme::Space Space
329,Theme::Workplace Workplace
329,Demographic::Seinen Seinen
34036,Adventure Adventure
34036,Comedy Comedy
34036,Mystery Mystery
34036,Demographic::Shounen Shounen
53111,Action Action
53111,Adventure Adventure
53111,Fantasy Fantasy
33051,Drama Drama
33051,Sci-Fi Sci-Fi
33051,Theme::Mecha Mecha
33051,Theme::Space Space
1033,Action Action
1033,Adventure Adventure
1033,Award Winning Award Winning
1033,Drama Drama
1033,Fantasy Fantasy
1033,Romance Romance
1033,Theme::Adult Cast Adult Cast
1033,Theme::Historical Historical
1033,Theme::Showbiz Showbiz
52684,Action Action
52684,Adventure Adventure
52684,Fantasy Fantasy
36990,Theme::CGDCT CGDCT
36990,Theme::Iyashikei Iyashikei
36990,Demographic::Seinen Seinen
48316,Action Action
48316,Comedy Comedy
48316,Fantasy Fantasy
48316,Theme::Isekai Isekai
48316,Theme::Reincarnation Reincarnation
37450,Drama Drama
37450,Romance Romance
37450,Supernatural Supernatural
440,Award Winning Award Winning
440,Drama Drama
440,Theme::Mahou Shoujo Mahou Shoujo
440,Theme::Psychological Psychological
