character_id,person_id,language
2098,1155,Japanese
2099,104,Japanese
2100,2101,Japanese
2102,142,Japanese
2103,550,Japanese
7,8,Japanese
10,11,Japanese
12,13,Japanese
14,15,Japanese
16,17,Japanese
18,19,Japanese
22,23,Japanese
24,25,Japanese
2107,2108,Japanese
1146,15,Japanese
1148,724,Japanese
1147,523,Japanese
1149,152,Japanese
1150,726,Japanese
1151,1152,Japanese
1154,1155,Japanese
2109,2110,Japanese
2111,2112,Japanese
2113,2114,Japanese
2118,841,Japanese
2119,224,Japanese
2120,868,Japanese
2121,1998,Japanese
2122,1754,Japanese
2123,146,Japanese
2124,1398,Japanese
2125,830,Japanese
2126,186,Japanese
2127,2128,Japanese
2131,2132,Japanese
2133,469,Japanese
2134,216,Japanese
2135,2136,Japanese
2137,48,Japanese
2138,2139,Japanese
2140,220,Japanese
2141,96,Japanese
2142,2143,Japanese
2144,110,Japanese
2148,550,Japanese
1208,1490,Japanese
2149,19,Japanese
2150,1199,Japanese
2151,1390,Japanese
2152,83,Japanese
2153,1155,Japanese
2154,2155,Japanese
2156,108,Japanese
2157,1331,Japanese
2159,450,Japanese
2160,1483,Japanese
2161,69,Japanese
2162,69,Japanese
2163,2164,Japanese
2165,2166,Japanese
2167,54,Japanese
2168,229,Japanese
2169,2170,Japanese
2171,186,Japanese
2178,2179,Japanese
2180,544,Japanese
2181,2182,Japanese
2183,2184,Japanese
2185,2186,Japanese
2187,1542,Japanese
2188,1735,Japanese
2193,56,Japanese
2194,620,Japanese
2195,374,Japanese
2196,2197,Japanese
2198,278,Japanese
2199,276,Japanese
2200,1177,Japanese
2201,2202,Japanese
2203,2204,Japanese
2205,356,Japanese
2208,2209,Japanese
2210,2211,Japanese
2212,2213,Japanese
2214,2215,Japanese
2216,2217,Japanese
2218,2219,Japanese
2220,2221,Japanese
2222,2223,Japanese
2224,148,Japanese
2225,1670,Japanese
1046,883,Japanese
1047,1048,Japanese
1049,1028,Japanese
1050,548,Japanese
1051,56,Japanese
1052,1053,Japanese
1054,142,Japanese
1055,382,Japanese
1056,349,Japanese
1057,15,Japanese
2230,334,Japanese
2231,1395,Japanese
2232,1628,Japanese
2233,2234,Japanese
2235,2236,Japanese
2237,775,Japanese
2238,15,Japanese
2239,726,Japanese
2240,447,Japanese
1874,85,Japanese
2245,2246,Japanese
2247,56,Japanese
2248,432,Japanese
2249,607,Japanese
2250,2251,Japanese
2252,447,Japanese
2254,2255,Japanese
2256,523,Japanese
2257,1811,Japanese
2260,2261,Japanese
2262,2263,Japanese
2264,2265,Japanese
2266,2060,Japanese
2267,544,Japanese
2268,2269,Japanese
2270,1222,Japanese
2271,8,Japanese
2272,642,Japanese
1046,883,Japanese
1047,1048,Japanese
1049,1028,Japanese
1050,548,Japanese
1051,56,Japanese
1052,1053,Japanese
1054,142,Japanese
1055,382,Japanese
1056,349,Japanese
2277,487,Japanese
2278,2279,Japanese
2280,150,Japanese
2281,2282,Japanese
2283,73,Japanese
2284,1563,Japanese
2285,2286,Japanese
2287,2288,Japanese
2289,2290,Japanese
2291,2292,Japanese
7,8,Japanese
10,11,Japanese
12,13,Japanese
16,17,Japanese
18,19,Japanese
22,23,Japanese
2107,2108,Japanese
165,166,Japanese
2294,360,Japanese
2295,322,Japanese
2245,2246,Japanese
2247,56,Japanese
2248,432,Japanese
2250,2251,Japanese
2249,607,Japanese
2252,447,Japanese
2256,523,Japanese
2257,1811,Japanese
2299,256,Japanese
2300,8,Japanese
2304,270,Japanese
2305,79,Japanese
2306,154,Japanese
2307,2308,Japanese
2309,473,Japanese
2310,108,Japanese
2311,425,Japanese
2312,2313,Japanese
2314,2315,Japanese
2316,726,Japanese
2319,544,Japanese
2320,2143,Japanese
2321,220,Japanese
2322,290,Japanese
2323,788,Japanese
2324,382,Japanese
2325,450,Japanese
2326,2327,Japanese
2328,1262,Japanese
2329,425,Japanese
568,550,Japanese
564,140,Japanese
571,69,Japanese
567,505,Japanese
2332,146,Japanese
562,563,Japanese
569,570,Japanese
572,471,Japanese
573,349,Japanese
2334,253,Japanese
2335,75,Japanese
2336,110,Japanese
2337,1177,Japanese
2338,69,Japanese
2339,1992,Japanese
2340,79,Japanese
2341,2342,Japanese
2343,2086,Japanese
2344,2345,Japanese
1195,1196,Japanese
1197,173,Japanese
1202,1203,Japanese
1206,503,Japanese
1830,351,Japanese
1831,523,Japanese
1207,184,Japanese
1198,1199,Japanese
1200,1201,Japanese
1204,1205,Japanese
2350,94,Japanese
2351,349,Japanese
2352,2184,Japanese
2354,792,Japanese
2355,356,Japanese
2356,1738,Japanese
2357,2358,Japanese
2359,566,Japanese
2360,25,Japanese
41,42,Japanese
37,38,Japanese
43,44,Japanese
45,46,Japanese
39,40,Japanese
47,48,Japanese
49,50,Japanese
2362,67,Japanese
51,52,Japanese
53,54,Japanese
518,79,Japanese
519,520,Japanese
521,471,Japanese
524,525,Japanese
526,152,Japanese
522,523,Japanese
527,528,Japanese
529,530,Japanese
531,532,Japanese
533,534,Japanese
1996,730,Japanese
1612,148,Japanese
1959,21,Japanese
2366,2367,Japanese
1613,768,Japanese
2368,430,Japanese
2369,425,Japanese
2370,396,Japanese
2371,2372,Japanese
228,1936,Japanese
1968,544,Japanese
1969,832,Japanese
1970,883,Japanese
1971,1972,Japanese
1973,1974,Japanese
1976,52,Japanese
1977,709,Japanese
1978,276,Japanese
2377,2378,Japanese
2379,56,Japanese
564,140,Japanese
562,563,Japanese
568,550,Japanese
569,570,Japanese
565,566,Japanese
571,69,Japanese
572,471,Japanese
567,505,Japanese
573,349,Japanese
1263,1264,Japanese
2383,941,Japanese
2384,797,Japanese
2385,378,Japanese
2386,54,Japanese
2387,481,Japanese
2388,154,Japanese
2389,276,Japanese
2390,2391,Japanese
2392,1199,Japanese
2393,2394,Japanese
2401,2402,Japanese
2403,374,Japanese
2404,79,Japanese
2405,724,Japanese
2406,399,Japanese
2407,2408,Japanese
2409,645,Japanese
2410,810,Japanese
2411,2412,Japanese
2413,328,Japanese
2418,290,Japanese
2419,100,Japanese
2420,2421,Japanese
2422,2423,Japanese
2424,8,Japanese
2425,1398,Japanese
2426,79,Japanese
2427,2139,Japanese
2428,1628,Japanese
2429,2430,Japanese
876,877,Japanese
878,607,Japanese
879,75,Japanese
880,100,Japanese
1560,142,Japanese
881,77,Japanese
884,110,Japanese
885,351,Japanese
887,888,Japanese
2434,1422,Japanese
2437,2132,Japanese
2438,1754,Japanese
1534,992,Japanese
2439,2440,Japanese
2441,2442,Japanese
2443,570,Japanese
2444,2445,Japanese
2446,2060,Japanese
2447,110,Japanese
2448,380,Japanese
2453,67,Japanese
2454,52,Japanese
2455,1693,Japanese
2456,2457,Japanese
2458,25,Japanese
2459,2460,Japanese
2461,900,Japanese
2462,2463,Japanese
2464,2261,Japanese
2465,473,Japanese
2470,2471,Japanese
2472,248,Japanese
2473,1210,Japanese
2474,563,Japanese
2475,2476,Japanese
2477,2478,Japanese
2479,305,Japanese
2480,505,Japanese
2481,2482,Japanese
2483,384,Japanese
1319,140,Japanese
1320,336,Japanese
1321,1322,Japanese
1323,1324,Japanese
1325,15,Japanese
1327,1328,Japanese
1329,456,Japanese
1330,1331,Japanese
1332,360,Japanese
1562,1563,Japanese
1685,79,Japanese
1686,701,Japanese
1687,156,Japanese
1688,140,Japanese
2488,701,Japanese
1690,15,Japanese
1691,158,Japanese
1692,1693,Japanese
1694,154,Japanese
1695,21,Japanese
2437,2132,Japanese
2438,1754,Japanese
1534,992,Japanese
2489,550,Japanese
2439,2440,Japanese
2441,2442,Japanese
2490,642,Japanese
2444,2445,Japanese
2491,1464,Japanese
2492,21,Japanese
1929,106,Japanese
1930,186,Japanese
1931,724,Japanese
1932,1933,Japanese
1934,1878,Japanese
2497,724,Japanese
1935,1936,Japanese
1937,1938,Japanese
2498,724,Japanese
1942,1943,Japanese
7,8,Japanese
10,11,Japanese
16,17,Japanese
12,13,Japanese
2500,1882,Japanese
2501,2502,Japanese
18,19,Japanese
20,21,Japanese
22,23,Japanese
2107,2108,Japanese
139,140,Japanese
147,148,Japanese
2507,67,Japanese
2508,1155,Japanese
149,150,Japanese
2509,425,Japanese
2510,2511,Japanese
2512,2513,Japanese
228,146,Japanese
2514,54,Japanese
1129,290,Japanese
1130,140,Japanese
1131,503,Japanese
1132,98,Japanese
1133,374,Japanese
2517,98,Japanese
1134,1135,Japanese
1138,184,Japanese
2518,220,Japanese
66,2523,Japanese
68,2524,Japanese
70,405,Japanese
72,2525,Japanese
74,2526,Japanese
78,2527,Japanese
80,2528,Japanese
84,1099,Japanese
2529,2530,Japanese
2531,2532,Japanese
915,56,Japanese
916,434,Japanese
917,642,Japanese
918,919,Japanese
1004,27,Japanese
920,349,Japanese
921,296,Japanese
922,276,Japanese
923,471,Japanese
924,469,Japanese
2537,544,Japanese
2538,94,Japanese
2539,2540,Japanese
2541,1012,Japanese
2542,75,Japanese
2543,1157,Japanese
2544,839,Japanese
2545,220,Japanese
2546,154,Japanese
2547,841,Japanese
2553,140,Japanese
2554,548,Japanese
2555,148,Japanese
2556,473,Japanese
2557,154,Japanese
7,8,Japanese
10,11,Japanese
12,13,Japanese
2558,1264,Japanese
491,144,Japanese
2561,834,Japanese
2562,266,Japanese
493,77,Japanese
494,495,Japanese
496,21,Japanese
1082,1083,Japanese
498,499,Japanese
2563,2564,Japanese
500,501,Japanese
2566,2567,Japanese
2568,473,Japanese
2569,2570,Japanese
2571,642,Japanese
2572,1769,Japanese
2573,2574,Japanese
2575,711,Japanese
2576,1390,Japanese
2577,2578,Japanese
2579,2580,Japanese
2553,140,Japanese
2554,548,Japanese
2555,148,Japanese
2556,473,Japanese
2557,154,Japanese
2585,27,Japanese
2586,56,Japanese
2587,2143,Japanese
2588,2589,Japanese
2590,642,Japanese
213,214,Japanese
215,216,Japanese
217,218,Japanese
219,220,Japanese
223,224,Japanese
225,226,Japanese
227,21,Japanese
228,229,Japanese
230,96,Japanese
2593,2594,Japanese
2596,1048,Japanese
2597,2012,Japanese
2598,100,Japanese
2599,2600,Japanese
2601,184,Japanese
2602,15,Japanese
2603,570,Japanese
2604,2605,Japanese
2606,2607,Japanese
2608,75,Japanese
2616,1754,Japanese
2617,1843,Japanese
2618,843,Japanese
2619,473,Japanese
2620,570,Japanese
2621,868,Japanese
2622,2623,Japanese
2624,711,Japanese
2625,2626,Japanese
2627,1998,Japanese
1319,140,Japanese
1320,336,Japanese
1321,1322,Japanese
1323,1324,Japanese
1329,456,Japanese
1330,1331,Japanese
1562,1563,Japanese
2632,883,Japanese
2633,2634,Japanese
2635,2636,Japanese
1010,110,Japanese
1018,1019,Japanese
1020,77,Japanese
1852,1628,Japanese
1015,296,Japanese
2641,523,Japanese
1016,54,Japanese
2642,932,Japanese
2643,2574,Japanese
2644,1025,Japanese
2646,2647,Japanese
2648,171,Japanese
2649,2650,Japanese
2651,2652,Japanese
2653,2654,Japanese
2655,150,Japanese
2656,75,Japanese
2657,1035,Japanese
2658,2659,Japanese
2660,2661,Japanese
1463,1464,Japanese
1469,473,Japanese
1468,218,Japanese
1467,75,Japanese
1472,382,Japanese
1473,1474,Japanese
1475,1476,Japanese
2666,2246,Japanese
2667,2668,Japanese
2669,2670,Japanese
806,807,Japanese
2673,2674,Japanese
1167,1986,Japanese
228,808,Japanese
1989,2675,Japanese
2681,546,Japanese
2682,351,Japanese
2683,473,Japanese
2684,154,Japanese
2685,8,Japanese
2686,142,Japanese
2687,1328,Japanese
2688,450,Japanese
2689,278,Japanese
2690,69,Japanese
2705,296,Japanese
2706,1028,Japanese
2707,292,Japanese
2708,322,Japanese
811,2668,Japanese
2709,246,Japanese
2710,523,Japanese
2711,292,Japanese
2712,2713,Japanese
2714,179,Japanese
2733,830,Japanese
2734,67,Japanese
2735,473,Japanese
2736,1019,Japanese
2737,150,Japanese
2738,432,Japanese
2739,1464,Japanese
2740,305,Japanese
2741,11,Japanese
2742,1199,Japanese
2745,94,Japanese
2746,290,Japanese
2747,374,Japanese
2748,2749,Japanese
2750,2751,Japanese
125,1464,Japanese
2752,1843,Japanese
2753,2754,Japanese
2755,487,Japanese
2756,356,Japanese
491,144,Japanese
492,75,Japanese
493,77,Japanese
494,495,Japanese
496,21,Japanese
1082,1083,Japanese
498,499,Japanese
1085,1086,Japanese
2773,1754,Japanese
2774,142,Japanese
2775,218,Japanese
2776,2777,Japanese
2778,2779,Japanese
2780,1363,Japanese
2781,266,Japanese
2782,2783,Japanese
2784,753,Japanese
2785,2101,Japanese
2790,2791,Japanese
2792,2607,Japanese
2793,2652,Japanese
2794,2795,Japanese
2796,1395,Japanese
2797,71,Japanese
2798,1747,Japanese
2799,182,Japanese
2800,1331,Japanese
2801,253,Japanese
723,724,Japanese
725,726,Japanese
727,728,Japanese
729,730,Japanese
2808,401,Japanese
2809,1986,Japanese
731,724,Japanese
2810,1781,Japanese
2811,2812,Japanese
2813,2814,Japanese
2819,365,Japanese
2820,268,Japanese
2821,351,Japanese
2822,556,Japanese
2823,77,Japanese
2824,647,Japanese
2825,2826,Japanese
2827,2828,Japanese
2829,1012,Japanese
2830,701,Japanese
7,8,Japanese
10,11,Japanese
24,25,Japanese
12,13,Japanese
2831,2832,Japanese
2107,2108,Japanese
2833,179,Japanese
2294,360,Japanese
2834,2835,Japanese
468,469,Japanese
470,471,Japanese
472,473,Japanese
474,278,Japanese
475,166,Japanese
476,100,Japanese
477,296,Japanese
478,146,Japanese
479,15,Japanese
2837,1170,Japanese
2304,270,Japanese
2305,79,Japanese
2306,154,Japanese
2307,2308,Japanese
2309,473,Japanese
2310,108,Japanese
2311,730,Japanese
2312,2313,Japanese
2314,2315,Japanese
2316,726,Japanese
876,877,Japanese
878,607,Japanese
880,100,Japanese
1560,142,Japanese
881,77,Japanese
882,883,Japanese
884,110,Japanese
885,351,Japanese
886,622,Japanese
887,888,Japanese
2118,841,Japanese
2119,224,Japanese
2120,868,Japanese
2121,1998,Japanese
2122,1754,Japanese
2123,146,Japanese
2124,1398,Japanese
2125,830,Japanese
2126,186,Japanese
2127,2128,Japanese
2847,2848,Japanese
2849,2850,Japanese
2851,2852,Japanese
2853,2394,Japanese
2854,2855,Japanese
2856,396,Japanese
2857,2858,Japanese
2859,2164,Japanese
2860,2861,Japanese
2862,229,Japanese
2867,2868,Japanese
2869,268,Japanese
2870,96,Japanese
2872,2873,Japanese
2874,2875,Japanese
2876,544,Japanese
2877,1341,Japanese
2878,1542,Japanese
2879,2880,Japanese
2885,79,Japanese
2886,471,Japanese
2887,266,Japanese
2031,992,Japanese
2888,184,Japanese
2889,15,Japanese
2891,1053,Japanese
2892,1012,Japanese
2893,2358,Japanese
2896,868,Japanese
2897,374,Japanese
2898,2899,Japanese
2900,834,Japanese
2901,558,Japanese
2902,2903,Japanese
2904,2905,Japanese
2906,2907,Japanese
2908,2909,Japanese
2910,2911,Japanese
2043,563,Japanese
2044,266,Japanese
2045,250,Japanese
2046,1264,Japanese
2047,505,Japanese
2048,566,Japanese
2051,1571,Japanese
2052,2053,Japanese
2914,505,Japanese
2148,550,Japanese
2149,19,Japanese
2915,2916,Japanese
1208,1490,Japanese
2152,83,Japanese
2150,1199,Japanese
2917,2918,Japanese
2919,25,Japanese
2156,108,Japanese
568,550,Japanese
564,140,Japanese
569,570,Japanese
574,296,Japanese
1713,351,Japanese
1714,737,Japanese
2773,1754,Japanese
2774,142,Japanese
2775,218,Japanese
2776,2777,Japanese
2778,2779,Japanese
2780,1363,Japanese
2781,266,Japanese
2782,2783,Japanese
2784,753,Japanese
2785,2101,Japanese
1303,50,Japanese
1301,67,Japanese
1302,222,Japanese
1304,382,Japanese
1305,1210,Japanese
1306,1264,Japanese
1718,992,Japanese
1307,550,Japanese
543,544,Japanese
545,546,Japanese
2928,69,Japanese
2929,154,Japanese
547,548,Japanese
551,220,Japanese
552,71,Japanese
553,110,Japanese
557,558,Japanese
549,550,Japanese
2931,816,Japanese
2932,2933,Japanese
2934,2935,Japanese
2936,1066,Japanese
2937,2938,Japanese
2940,2941,Japanese
2942,2943,Japanese
2944,2945,Japanese
2946,409,Japanese
2950,2951,Japanese
2952,2953,Japanese
2954,2777,Japanese
2955,556,Japanese
2956,900,Japanese
2957,2958,Japanese
2959,2960,Japanese
2961,799,Japanese
2962,2963,Japanese
2964,2202,Japanese
1626,1505,Japanese
1631,726,Japanese
1627,1628,Japanese
1632,1025,Japanese
1629,15,Japanese
1633,726,Japanese
1634,23,Japanese
1636,724,Japanese
1779,452,Japanese
2967,523,Japanese
2971,2972,Japanese
2973,2749,Japanese
2974,296,Japanese
2975,751,Japanese
2976,2783,Japanese
2977,2978,Japanese
2979,220,Japanese
2980,941,Japanese
2981,2184,Japanese
2982,1648,Japanese
2986,2987,Japanese
2988,2989,Japanese
2990,2991,Japanese
2992,2938,Japanese
2993,2994,Japanese
2995,2996,Japanese
2997,2998,Japanese
2999,330,Japanese
3000,3001,Japanese
3002,3003,Japanese
491,144,Japanese
3006,374,Japanese
492,75,Japanese
493,77,Japanese
494,495,Japanese
496,21,Japanese
1082,1083,Japanese
498,499,Japanese
2563,2564,Japanese
500,501,Japanese
2043,563,Japanese
2044,266,Japanese
2048,566,Japanese
2045,250,Japanese
2046,1264,Japanese
2047,505,Japanese
2051,1571,Japanese
2052,2053,Japanese
2914,505,Japanese
3010,505,Japanese
3011,351,Japanese
3012,499,Japanese
3013,296,Japanese
3014,3015,Japanese
3016,2394,Japanese
3017,1453,Japanese
3018,2502,Japanese
3019,2600,Japanese
3020,1203,Japanese
3021,907,Japanese
3026,2184,Japanese
3027,349,Japanese
3028,841,Japanese
3029,432,Japanese
3030,3031,Japanese
3032,1019,Japanese
3033,266,Japanese
3034,294,Japanese
3035,242,Japanese
3036,1395,Japanese
3042,843,Japanese
3043,69,Japanese
3044,2136,Japanese
3045,224,Japanese
3046,499,Japanese
3047,3048,Japanese
3049,1811,Japanese
3050,1398,Japanese
3051,1264,Japanese
3052,8,Japanese
3060,166,Japanese
3061,730,Japanese
3062,21,Japanese
3063,523,Japanese
3064,3065,Japanese
3066,3067,Japanese
3068,1395,Japanese
3069,73,Japanese
3070,984,Japanese
3071,503,Japanese
3076,3077,Japanese
3078,3079,Japanese
3080,3081,Japanese
3082,3083,Japanese
3084,3085,Japanese
3086,3087,Japanese
3088,3089,Japanese
3090,3091,Japanese
3092,2880,Japanese
3093,3094,Japanese
3100,3101,Japanese
3102,2060,Japanese
3103,2421,Japanese
3104,3105,Japanese
3106,473,Japanese
3107,3108,Japanese
3109,1474,Japanese
3110,1264,Japanese
3111,711,Japanese
3112,3113,Japanese
3117,3118,Japanese
3119,148,Japanese
3120,1760,Japanese
3121,3122,Japanese
3123,1288,Japanese
3124,3125,Japanese
3126,77,Japanese
3127,184,Japanese
3128,23,Japanese
3129,3130,Japanese
675,676,Japanese
681,682,Japanese
677,678,Japanese
683,3133,Japanese
679,3134,Japanese
687,3135,Japanese
689,3136,Japanese
691,692,Japanese
3137,3138,Japanese
7,8,Japanese
10,11,Japanese
12,13,Japanese
14,15,Japanese
16,17,Japanese
18,19,Japanese
20,21,Japanese
22,23,Japanese
125,1928,Japanese
2107,2108,Japanese
3143,3144,Japanese
3145,3146,Japanese
3147,3148,Japanese
3149,3150,Japanese
3151,54,Japanese
3152,2589,Japanese
3154,3155,Japanese
3156,1664,Japanese
3157,546,Japanese
829,830,Japanese
831,832,Japanese
833,834,Japanese
3163,3164,Japanese
835,94,Japanese
836,837,Japanese
838,839,Japanese
840,841,Japanese
844,845,Japanese
846,847,Japanese
3170,1199,Japanese
3171,179,Japanese
3172,505,Japanese
3173,322,Japanese
3174,450,Japanese
3175,150,Japanese
3176,3177,Japanese
3178,3146,Japanese
3179,550,Japanese
3198,753,Japanese
3199,1972,Japanese
3200,2442,Japanese
3201,432,Japanese
3202,1328,Japanese
3204,430,Japanese
3205,307,Japanese
3206,2053,Japanese
3207,278,Japanese
3209,3210,Japanese
3211,726,Japanese
3212,407,Japanese
3213,3214,Japanese
3215,3216,Japanese
3217,487,Japanese
3218,403,Japanese
3219,3220,Japanese
3221,182,Japanese
3222,3223,Japanese
3227,664,Japanese
3228,171,Japanese
3229,1578,Japanese
3230,73,Japanese
3231,1738,Japanese
3232,13,Japanese
3233,248,Japanese
3234,21,Japanese
3235,1322,Japanese
3236,3015,Japanese
1319,140,Japanese
1320,336,Japanese
1330,1331,Japanese
2633,3238,Japanese
3239,3240,Japanese
1463,1464,Japanese
1468,218,Japanese
1465,1466,Japanese
1469,473,Japanese
1470,54,Japanese
1467,75,Japanese
1471,907,Japanese
1472,382,Japanese
1473,1474,Japanese
1475,1476,Japanese
786,102,Japanese
787,788,Japanese
789,349,Japanese
790,226,Japanese
791,792,Japanese
794,795,Japanese
796,797,Japanese
800,421,Japanese
3242,1546,Japanese
3243,701,Japanese
3245,356,Japanese
3246,1893,Japanese
3247,428,Japanese
3248,2315,Japanese
3249,2184,Japanese
3250,1483,Japanese
3251,3252,Japanese
3253,1422,Japanese
3254,2916,Japanese
3255,2086,Japanese
562,563,Japanese
564,140,Japanese
569,570,Japanese
565,566,Japanese
571,69,Japanese
572,471,Japanese
574,296,Japanese
1263,1264,Japanese
3266,2060,Japanese
3267,523,Japanese
3268,296,Japanese
3269,471,Japanese
3270,2143,Japanese
3271,15,Japanese
3272,3273,Japanese
3274,69,Japanese
3275,1398,Japanese
3276,1526,Japanese
3277,2358,Japanese
317,19,Japanese
319,79,Japanese
321,110,Japanese
323,184,Japanese
325,1954,Japanese
327,166,Japanese
329,148,Japanese
331,471,Japanese
333,142,Japanese
335,607,Japanese
1206,503,Japanese
1195,1196,Japanese
1207,184,Japanese
1197,173,Japanese
1831,523,Japanese
1198,1199,Japanese
1200,1201,Japanese
3295,1502,Japanese
3296,75,Japanese
1280,106,Japanese
3299,548,Japanese
3300,164,Japanese
3301,106,Japanese
3302,69,Japanese
3303,471,Japanese
3304,877,Japanese
3305,336,Japanese
3306,1738,Japanese
3307,3308,Japanese
3309,3310,Japanese
1892,1893,Japanese
1894,27,Japanese
1895,100,Japanese
1896,171,Japanese
1897,349,Japanese
1898,184,Japanese
1899,1900,Japanese
1901,1769,Japanese
1902,21,Japanese
1903,503,Japanese
2616,1754,Japanese
2617,1843,Japanese
2618,843,Japanese
2619,473,Japanese
2620,570,Japanese
2621,868,Japanese
2622,2623,Japanese
3314,3315,Japanese
2624,711,Japanese
3316,3315,Japanese
