anime_id,company_id,role
9566,50915,Producer
9566,35,Licensor
9566,36,Licensor
40765,16877,Studio
40765,33,Producer
40765,34,Producer
40765,35,Licensor
40765,36,Licensor
49794,17127,Studio
49794,33,Producer
49794,34,Producer
49794,35,Licensor
49794,36,Licensor
8216,6862,Studio
8216,2,Producer
8216,35,Licensor
8216,36,Licensor
17687,441,Studio
17687,33,Producer
17687,34,Producer
17687,35,Licensor
17687,36,Licensor
7759,3466,Studio
7759,33,Producer
7759,34,Producer
7759,35,Licensor
7759,36,Licensor
15313,4268,Studio
15313,2,Producer
15313,614,Producer
15313,35,Licensor
15313,36,Licensor
16702,852,Studio
16702,33,Producer
16702,34,Producer
16702,35,Licensor
16702,36,Licensor
13859,1891,Studio
13859,33,Producer
13859,34,Producer
13859,65,Licensor
4443,4492,Studio
4443,33,Producer
4443,34,Producer
4443,35,Licensor
4443,36,Licensor
14073,11638,Studio
14073,10954,Producer
14073,514,Producer
14073,19774,Producer
14073,233,Licensor
50430,5743,Studio
50430,5744,Studio
50430,893,Producer
50430,50938,Producer
50430,50260,Producer
50430,35,Licensor
50430,36,Licensor
49505,3040,Studio
49505,1003,Producer
49505,347,Licensor
61167,15849,Studio
61167,33,Producer
61167,34,Producer
61167,35,Licensor
61167,36,Licensor
21293,5743,Studio
21293,5744,Studio
21293,62,Producer
21293,6520,Producer
21293,35,Licensor
21293,36,Licensor
35036,5743,Studio
35036,5744,Studio
35036,7226,Producer
35036,35,Licensor
35036,36,Licensor
35551,5743,Studio
35551,5744,Studio
35551,20412,Producer
35551,35,Licensor
35551,36,Licensor
24663,852,Studio
24663,853,Producer
24663,35,Licensor
24663,36,Licensor
59819,3040,Studio
59819,6471,Producer
59819,1681,Producer
59819,1415,Producer
59819,35,Licensor
59819,36,Licensor
8156,441,Studio
8156,33,Producer
8156,34,Producer
8156,35,Licensor
8156,36,Licensor
1157,3466,Studio
1157,2,Producer
1157,4,Producer
1157,1776,Producer
1157,1088,Licensor
7752,5743,Studio
7752,5744,Studio
7752,41412,Producer
7752,35,Licensor
7752,36,Licensor
11101,1440,Studio
11101,33,Producer
11101,34,Producer
11101,35,Licensor
11101,36,Licensor
40104,61,Studio
40104,33,Producer
40104,34,Producer
40104,35,Licensor
40104,36,Licensor
28913,463,Studio
28913,3,Producer
28913,826,Producer
28913,35,Licensor
28913,36,Licensor
59277,538,Studio
59277,134,Producer
59277,136,Producer
59277,5994,Producer
59277,35,Licensor
59277,36,Licensor
10509,61,Studio
10509,211,Producer
10509,35,Licensor
10509,36,Licensor
5477,3099,Studio
5477,538,Studio
5477,2,Producer
5477,35,Licensor
5477,36,Licensor
54133,37216,Studio
54133,33,Producer
54133,34,Producer
54133,35,Licensor
54133,36,Licensor
3280,441,Studio
3280,33,Producer
3280,34,Producer
3280,35,Licensor
3280,36,Licensor
34999,28755,Studio
34999,33,Producer
34999,34,Producer
34999,35,Licensor
34999,36,Licensor
7967,61,Studio
7967,464,Producer
7967,35,Licensor
7967,36,Licensor
31762,1440,Studio
31762,370,Producer
31762,35,Licensor
31762,36,Licensor
13789,538,Studio
13789,6520,Producer
13789,393,Licensor
31534,35885,Studio
31534,33,Producer
31534,34,Producer
31534,35,Licensor
31534,36,Licensor
37776,5743,Studio
37776,5744,Studio
37776,33,Producer
37776,34,Producer
37776,35,Licensor
37776,36,Licensor
499,61,Studio
499,18146,Producer
499,1853,Licensor
499,393,Licensor
12449,11144,Studio
12449,10954,Producer
12449,5,Licensor
10135,5743,Studio
10135,5744,Studio
10135,237,Producer
10135,1144,Producer
10135,35,Licensor
10135,36,Licensor
25053,117,Studio
25053,2,Producer
25053,35,Licensor
25053,36,Licensor
5192,852,Studio
5192,33,Producer
5192,34,Producer
5192,35,Licensor
5192,36,Licensor
23831,463,Studio
23831,33,Producer
23831,34,Producer
23831,35,Licensor
23831,36,Licensor
4617,20140,Studio
4617,12985,Producer
4617,418,Producer
4617,35,Licensor
4617,36,Licensor
60537,10016,Studio
60537,33,Producer
60537,34,Producer
60537,35,Licensor
60537,36,Licensor
13681,20685,Studio
13681,854,Producer
13681,35,Licensor
13681,36,Licensor
23647,852,Studio
23647,33,Producer
23647,34,Producer
23647,35,Licensor
23647,36,Licensor
32879,1293,Studio
32879,33,Producer
32879,34,Producer
32879,35,Licensor
32879,36,Licensor
35302,49644,Studio
35302,464,Producer
35302,51007,Producer
35302,35,Licensor
35302,36,Licensor
4614,441,Studio
4614,33,Producer
4614,34,Producer
4614,35,Licensor
4614,36,Licensor
58996,1407,Studio
58996,1408,Producer
58996,2,Producer
58996,4,Producer
58996,238,Producer
58996,515,Producer
58996,1776,Producer
58996,370,Producer
58996,7800,Producer
58996,7801,Producer
58996,35,Licensor
58996,36,Licensor
2293,26209,Studio
2293,27808,Studio
2293,417,Producer
2293,46159,Producer
2293,35,Licensor
2293,36,Licensor
10562,441,Studio
10562,33,Producer
10562,34,Producer
10562,35,Licensor
10562,36,Licensor
16027,5743,Studio
16027,5744,Studio
16027,33,Producer
16027,34,Producer
16027,35,Licensor
16027,36,Licensor
42737,22754,Studio
42737,33,Producer
42737,34,Producer
42737,35,Licensor
42737,36,Licensor
8899,51021,Studio
8899,33,Producer
8899,34,Producer
8899,8574,Licensor
61847,51030,Studio
61847,14493,Producer
61847,35,Licensor
61847,36,Licensor
24835,117,Studio
24835,33,Producer
24835,34,Producer
24835,2469,Licensor
7468,9024,Studio
7468,33,Producer
7468,34,Producer
7468,35,Licensor
7468,36,Licensor
1883,16956,Studio
1883,540,Producer
1883,35,Licensor
1883,36,Licensor
2306,117,Studio
2306,33,Producer
2306,34,Producer
2306,35,Licensor
2306,36,Licensor
15847,61,Studio
15847,6471,Producer
15847,48040,Licensor
35674,5743,Studio
35674,5744,Studio
35674,33,Producer
35674,34,Producer
35674,35,Licensor
35674,36,Licensor
3278,441,Studio
3278,33,Producer
3278,34,Producer
3278,35,Licensor
3278,36,Licensor
40543,1440,Studio
40543,33,Producer
40543,34,Producer
40543,35,Licensor
40543,36,Licensor
24873,12825,Studio
24873,237,Producer
24873,136,Producer
24873,1144,Producer
24873,2551,Producer
24873,14608,Producer
24873,6292,Producer
24873,5342,Producer
24873,14609,Producer
24873,35,Licensor
24873,36,Licensor
49848,463,Studio
49848,3,Producer
49848,35,Licensor
49848,36,Licensor
58173,1891,Studio
58173,2844,Producer
58173,211,Producer
58173,466,Producer
58173,24227,Producer
58173,589,Producer
58173,3942,Producer
58173,2400,Producer
58173,43104,Producer
58173,35,Licensor
58173,36,Licensor
59622,51080,Studio
59622,51081,Studio
59622,33,Producer
59622,34,Producer
59622,35,Licensor
59622,36,Licensor
4314,7123,Studio
4314,29064,Studio
4314,33,Producer
4314,34,Producer
4314,35,Licensor
4314,36,Licensor
20075,852,Studio
20075,853,Producer
20075,35,Licensor
20075,36,Licensor
4220,5743,Studio
4220,5744,Studio
4220,33,Producer
4220,34,Producer
4220,35,Licensor
4220,36,Licensor
16458,2522,Studio
16458,285,Producer
16458,35,Licensor
16458,36,Licensor
33151,5743,Studio
33151,5744,Studio
33151,33,Producer
33151,34,Producer
33151,35,Licensor
33151,36,Licensor
1975,6862,Studio
1975,33,Producer
1975,34,Producer
1975,35,Licensor
1975,36,Licensor
37703,538,Studio
37703,33,Producer
37703,34,Producer
37703,35,Licensor
37703,36,Licensor
19401,954,Studio
19401,33,Producer
19401,34,Producer
19401,35,Licensor
19401,36,Licensor
3474,3606,Studio
3474,33,Producer
3474,34,Producer
3474,35,Licensor
3474,36,Licensor
3535,5743,Studio
3535,5744,Studio
3535,24453,Producer
3535,49488,Producer
3535,35,Licensor
3535,36,Licensor
11049,441,Studio
11049,33,Producer
11049,34,Producer
11049,35,Licensor
11049,36,Licensor
29235,852,Studio
29235,33,Producer
29235,34,Producer
29235,35,Licensor
29235,36,Licensor
2406,20237,Studio
2406,978,Producer
2406,35,Licensor
2406,36,Licensor
9799,852,Studio
9799,853,Producer
9799,2075,Producer
9799,35,Licensor
9799,36,Licensor
46985,51125,Studio
46985,51126,Producer
46985,1682,Producer
46985,28763,Producer
46985,35,Licensor
46985,36,Licensor
19573,117,Studio
19573,33,Producer
19573,34,Producer
19573,233,Licensor
60513,5743,Studio
60513,5744,Studio
60513,33,Producer
60513,34,Producer
60513,35,Licensor
60513,36,Licensor
9424,5743,Studio
9424,5744,Studio
9424,33,Producer
9424,34,Producer
9424,35,Licensor
9424,36,Licensor
18061,5743,Studio
18061,5744,Studio
18061,33,Producer
18061,34,Producer
18061,35,Licensor
18061,36,Licensor
33205,132,Studio
33205,133,Producer
33205,20412,Producer
33205,35,Licensor
33205,36,Licensor
6899,61,Studio
6899,955,Producer
6899,35,Licensor
6899,36,Licensor
2314,45984,Studio
2314,91,Producer
2314,35,Licensor
2314,36,Licensor
40693,2732,Studio
40693,286,Producer
40693,35,Licensor
40693,36,Licensor
8961,25168,Studio
8961,512,Producer
8961,35,Licensor
8961,36,Licensor
37784,5216,Studio
37784,51163,Producer
37784,51164,Producer
37784,35,Licensor
37784,36,Licensor
2068,3342,Studio
2068,41202,Studio
2068,51172,Studio
2068,29193,Producer
2068,3320,Licensor
49942,16233,Studio
49942,15022,Studio
49942,33,Producer
49942,34,Producer
49942,35,Licensor
49942,36,Licensor
25635,191,Studio
25635,285,Producer
25635,1872,Producer
25635,35,Licensor
25635,36,Licensor
40238,39131,Studio
40238,33,Producer
40238,34,Producer
40238,35,Licensor
40238,36,Licensor
6074,852,Studio
6074,33,Producer
6074,34,Producer
6074,35,Licensor
6074,36,Licensor
61224,1,Studio
61224,33,Producer
61224,34,Producer
61224,35,Licensor
61224,36,Licensor
819,36269,Studio
819,51195,Producer
819,35,Licensor
819,36,Licensor
4088,3132,Studio
4088,978,Producer
4088,35,Licensor
4088,36,Licensor
10815,20237,Studio
10815,27808,Studio
10815,33,Producer
10815,34,Producer
10815,35,Licensor
10815,36,Licensor
11099,117,Studio
11099,33,Producer
11099,34,Producer
11099,35,Licensor
11099,36,Licensor
4418,5743,Studio
4418,5744,Studio
4418,978,Producer
4418,35,Licensor
4418,36,Licensor
5449,117,Studio
5449,33,Producer
5449,34,Producer
5449,35,Licensor
5449,36,Licensor
3977,261,Studio
3977,3820,Producer
3977,2469,Licensor
1344,1891,Studio
1344,51217,Studio
1344,33,Producer
1344,34,Producer
1344,393,Licensor
9177,13280,Studio
9177,33,Producer
9177,34,Producer
9177,35,Licensor
9177,36,Licensor
5278,13280,Studio
5278,5926,Producer
5278,4673,Producer
5278,35,Licensor
5278,36,Licensor
1679,51243,Studio
1679,33,Producer
1679,34,Producer
1679,35,Licensor
1679,36,Licensor
5238,875,Studio
5238,3555,Studio
5238,51252,Producer
5238,51253,Producer
5238,51254,Producer
5238,51255,Producer
5238,51256,Producer
5238,51257,Producer
5238,51258,Producer
5238,35,Licensor
5238,36,Licensor
6276,39694,Studio
6276,33,Producer
6276,34,Producer
6276,35,Licensor
6276,36,Licensor
18937,37186,Studio
18937,9153,Studio
18937,33,Producer
18937,34,Producer
18937,35,Licensor
18937,36,Licensor
51305,875,Studio
51305,2846,Studio
51305,51277,Studio
51305,51278,Producer
51305,51279,Producer
51305,51280,Producer
51305,35,Licensor
51305,36,Licensor
50244,51284,Studio
50244,33,Producer
50244,34,Producer
50244,35,Licensor
50244,36,Licensor
49654,5743,Studio
49654,5744,Studio
49654,33,Producer
49654,34,Producer
49654,35,Licensor
49654,36,Licensor
6557,1891,Studio
6557,514,Producer
6557,35,Licensor
6557,36,Licensor
53633,2846,Studio
53633,515,Producer
53633,1337,Producer
53633,2615,Producer
53633,1232,Producer
53633,3510,Producer
53633,589,Producer
53633,51289,Producer
53633,35,Licensor
53633,36,Licensor
11275,5743,Studio
11275,5744,Studio
11275,6520,Producer
11275,35,Licensor
11275,36,Licensor
29643,51300,Studio
29643,33,Producer
29643,34,Producer
29643,35,Licensor
29643,36,Licensor
5628,852,Studio
5628,33,Producer
5628,34,Producer
5628,35,Licensor
5628,36,Licensor
15577,5743,Studio
15577,5744,Studio
15577,7226,Producer
15577,35,Licensor
15577,36,Licensor
59620,17127,Studio
59620,33,Producer
59620,34,Producer
59620,35,Licensor
59620,36,Licensor
42132,51319,Studio
42132,33,Producer
42132,34,Producer
42132,35,Licensor
42132,36,Licensor
33056,5743,Studio
33056,5744,Studio
33056,33,Producer
33056,34,Producer
33056,35,Licensor
33056,36,Licensor
9163,673,Studio
9163,33,Producer
9163,34,Producer
9163,35,Licensor
9163,36,Licensor
5936,5743,Studio
5936,5744,Studio
5936,10414,Producer
5936,586,Producer
5936,35,Licensor
5936,36,Licensor
3834,40927,Studio
3834,33,Producer
3834,34,Producer
3834,35,Licensor
3834,36,Licensor
22441,13091,Studio
22441,7226,Producer
22441,35,Licensor
22441,36,Licensor
59714,5743,Studio
59714,5744,Studio
59714,33,Producer
59714,34,Producer
59714,35,Licensor
59714,36,Licensor
3825,2522,Studio
3825,978,Producer
3825,20883,Producer
3825,35,Licensor
3825,36,Licensor
56558,40964,Studio
56558,51338,Studio
56558,1408,Producer
56558,29882,Producer
56558,35,Licensor
56558,36,Licensor
7718,51342,Studio
7718,33,Producer
7718,34,Producer
7718,35,Licensor
7718,36,Licensor
15883,8503,Studio
15883,4542,Producer
15883,91,Producer
15883,233,Licensor
5189,5743,Studio
5189,5744,Studio
5189,2,Producer
5189,35,Licensor
5189,36,Licensor
33155,117,Studio
33155,285,Producer
33155,35,Licensor
33155,36,Licensor
359,7500,Studio
359,3,Producer
359,3716,Producer
359,1500,Licensor
8146,441,Studio
8146,33,Producer
8146,34,Producer
8146,35,Licensor
8146,36,Licensor
24679,2522,Studio
24679,33,Producer
24679,34,Producer
24679,35,Licensor
24679,36,Licensor
10528,24394,Studio
10528,90,Producer
10528,4689,Producer
10528,35,Licensor
10528,36,Licensor
49691,7457,Studio
49691,3,Producer
49691,1387,Producer
49691,1337,Producer
49691,1338,Producer
49691,41238,Producer
49691,5011,Producer
49691,22452,Producer
49691,35,Licensor
49691,36,Licensor
6095,61,Studio
6095,33,Producer
6095,34,Producer
6095,35,Licensor
6095,36,Licensor
11545,852,Studio
11545,237,Producer
11545,35,Licensor
11545,36,Licensor
8763,673,Studio
8763,4689,Producer
8763,35,Licensor
8763,36,Licensor
10477,15849,Studio
10477,33,Producer
10477,34,Producer
10477,35,Licensor
10477,36,Licensor
40462,1602,Studio
40462,512,Producer
40462,417,Producer
40462,13416,Producer
40462,3197,Producer
40462,35,Licensor
40462,36,Licensor
8154,441,Studio
8154,33,Producer
8154,34,Producer
8154,35,Licensor
8154,36,Licensor
48604,14988,Studio
48604,33,Producer
48604,34,Producer
48604,35,Licensor
48604,36,Licensor
8155,441,Studio
8155,33,Producer
8155,34,Producer
8155,35,Licensor
8155,36,Licensor
35303,5743,Studio
35303,5744,Studio
35303,33,Producer
35303,34,Producer
35303,35,Licensor
35303,36,Licensor
27837,852,Studio
27837,33,Producer
27837,34,Producer
27837,35,Licensor
27837,36,Licensor
54084,37216,Studio
54084,33,Producer
54084,34,Producer
54084,35,Licensor
54084,36,Licensor
20127,441,Studio
20127,978,Producer
20127,35,Licensor
20127,36,Licensor
30066,16721,Studio
30066,721,Producer
30066,978,Producer
30066,5009,Producer
30066,655,Licensor
39022,16103,Studio
39022,893,Producer
39022,35,Licensor
39022,36,Licensor
1926,51415,Studio
1926,237,Producer
1926,35,Licensor
1926,36,Licensor
19575,5743,Studio
19575,5744,Studio
19575,33,Producer
19575,34,Producer
19575,35,Licensor
19575,36,Licensor
10845,8503,Studio
10845,33,Producer
10845,34,Producer
10845,35,Licensor
10845,36,Licensor
19831,169,Studio
19831,2229,Producer
19831,978,Producer
19831,35,Licensor
19831,36,Licensor
1508,6315,Studio
1508,853,Producer
1508,1585,Producer
1508,392,Producer
1508,51427,Licensor
35134,191,Studio
35134,285,Producer
35134,134,Producer
35134,2680,Producer
35134,286,Producer
35134,636,Producer
35134,5,Licensor
59990,511,Studio
59990,33,Producer
59990,34,Producer
59990,35,Licensor
59990,36,Licensor
32676,538,Studio
32676,33,Producer
32676,34,Producer
32676,35,Licensor
32676,36,Licensor
6796,51436,Studio
6796,127,Producer
6796,35,Licensor
6796,36,Licensor
1856,16956,Studio
1856,826,Producer
1856,25539,Producer
1856,238,Producer
1856,35,Licensor
1856,36,Licensor
35416,1087,Studio
35416,514,Producer
35416,135,Producer
35416,35,Licensor
35416,36,Licensor
59945,511,Studio
59945,33,Producer
59945,34,Producer
59945,35,Licensor
59945,36,Licensor
42307,852,Studio
42307,7779,Studio
42307,4,Producer
42307,192,Producer
42307,134,Producer
42307,5,Licensor
6277,7123,Studio
6277,33,Producer
6277,34,Producer
6277,35,Licensor
6277,36,Licensor
9002,2679,Studio
9002,285,Producer
9002,826,Producer
9002,35,Licensor
9002,36,Licensor
38461,5743,Studio
38461,5744,Studio
38461,33,Producer
38461,34,Producer
38461,35,Licensor
38461,36,Licensor
18637,5743,Studio
18637,5744,Studio
18637,2398,Producer
18637,35,Licensor
18637,36,Licensor
57603,9024,Studio
57603,33,Producer
57603,34,Producer
57603,35,Licensor
57603,36,Licensor
17959,5743,Studio
17959,5744,Studio
17959,2398,Producer
17959,35,Licensor
17959,36,Licensor
12861,852,Studio
12861,853,Producer
12861,35,Licensor
12861,36,Licensor
42158,31424,Studio
42158,7317,Producer
42158,35,Licensor
42158,36,Licensor
16099,34158,Studio
16099,3,Producer
16099,193,Licensor
10405,875,Studio
10405,3779,Producer
10405,35,Licensor
10405,36,Licensor
49433,51470,Studio
49433,1045,Producer
49433,35,Licensor
49433,36,Licensor
5396,117,Studio
5396,1585,Producer
5396,35,Licensor
5396,36,Licensor
56693,35055,Studio
56693,136,Producer
56693,1144,Producer
56693,1965,Producer
56693,1337,Producer
56693,1415,Producer
56693,3510,Producer
56693,3487,Producer
56693,35,Licensor
56693,36,Licensor
53162,1087,Studio
53162,1681,Producer
53162,826,Producer
53162,5926,Producer
53162,2004,Producer
53162,635,Producer
53162,63,Producer
53162,3648,Producer
53162,4655,Producer
53162,2400,Producer
53162,828,Producer
53162,35,Licensor
53162,36,Licensor
2291,3342,Studio
2291,25780,Producer
2291,1500,Licensor
15015,5743,Studio
15015,5744,Studio
15015,33,Producer
15015,34,Producer
15015,35,Licensor
15015,36,Licensor
39183,2244,Studio
39183,9126,Producer
39183,4673,Producer
39183,1835,Producer
39183,722,Producer
39183,3942,Producer
39183,35,Licensor
39183,36,Licensor
32571,12135,Studio
32571,51497,Studio
32571,33,Producer
32571,34,Producer
32571,35,Licensor
32571,36,Licensor
3512,7123,Studio
3512,64,Producer
3512,35,Licensor
3512,36,Licensor
23741,2522,Studio
23741,33,Producer
23741,34,Producer
23741,35,Licensor
23741,36,Licensor
11537,3606,Studio
11537,33,Producer
11537,34,Producer
11537,35,Licensor
11537,36,Licensor
36425,36076,Studio
36425,46258,Producer
36425,35,Licensor
36425,36,Licensor
41854,5743,Studio
41854,5744,Studio
41854,33,Producer
41854,34,Producer
41854,35,Licensor
41854,36,Licensor
24699,20685,Studio
24699,62,Producer
24699,10954,Producer
24699,5,Licensor
5935,61,Studio
5935,464,Producer
5935,35,Licensor
5935,36,Licensor
40679,1602,Studio
40679,3,Producer
40679,4,Producer
40679,2495,Producer
40679,417,Producer
40679,978,Producer
40679,1733,Producer
40679,64,Producer
40679,3041,Producer
40679,1836,Producer
40679,51524,Producer
40679,5,Licensor
61029,5743,Studio
61029,5744,Studio
61029,33,Producer
61029,34,Producer
61029,35,Licensor
61029,36,Licensor
32596,261,Studio
32596,40609,Studio
32596,91,Producer
32596,23562,Producer
32596,35,Licensor
32596,36,Licensor
16514,117,Studio
16514,33,Producer
16514,34,Producer
16514,35,Licensor
16514,36,Licensor
20189,5743,Studio
20189,5744,Studio
20189,1164,Producer
20189,2398,Producer
20189,8634,Producer
20189,35,Licensor
20189,36,Licensor
38690,26818,Studio
38690,7317,Producer
38690,51548,Producer
38690,51549,Producer
38690,35,Licensor
38690,36,Licensor
12027,2522,Studio
12027,33,Producer
12027,34,Producer
12027,35,Licensor
12027,36,Licensor
6628,5743,Studio
6628,5744,Studio
6628,33,Producer
6628,34,Producer
6628,35,Licensor
6628,36,Licensor
8547,441,Studio
8547,33,Producer
8547,34,Producer
8547,393,Licensor
661,49261,Studio
661,49262,Producer
661,3820,Producer
661,35,Licensor
661,36,Licensor
45999,37216,Studio
45999,33,Producer
45999,34,Producer
45999,35,Licensor
45999,36,Licensor
7048,117,Studio
7048,33,Producer
7048,34,Producer
7048,35,Licensor
7048,36,Licensor
40722,875,Studio
40722,15423,Studio
40722,135,Producer
40722,211,Producer
40722,129,Licensor
35251,14913,Studio
35251,853,Producer
35251,1165,Producer
35251,135,Producer
35251,9421,Producer
35251,11505,Producer
35251,856,Producer
35251,35,Licensor
35251,36,Licensor
12351,5743,Studio
12351,5744,Studio
12351,285,Producer
12351,2397,Producer
12351,655,Licensor
18063,441,Studio
18063,33,Producer
18063,34,Producer
18063,35,Licensor
18063,36,Licensor
48605,14988,Studio
48605,33,Producer
48605,34,Producer
48605,35,Licensor
48605,36,Licensor
21255,673,Studio
21255,33,Producer
21255,34,Producer
21255,35,Licensor
21255,36,Licensor
37998,3165,Studio
37998,2844,Producer
37998,515,Producer
37998,613,Producer
37998,1337,Producer
37998,370,Producer
37998,1338,Producer
37998,1415,Producer
37998,1297,Producer
37998,589,Producer
37998,2452,Producer
37998,393,Licensor
6271,441,Studio
6271,33,Producer
6271,34,Producer
6271,35,Licensor
6271,36,Licensor
1468,169,Studio
1468,586,Producer
1468,64,Producer
1468,3320,Licensor
42657,15849,Studio
42657,33,Producer
42657,34,Producer
42657,35,Licensor
42657,36,Licensor
49211,117,Studio
49211,33,Producer
49211,34,Producer
49211,35,Licensor
49211,36,Licensor
33434,1,Studio
33434,127,Producer
33434,35,Licensor
33434,36,Licensor
33562,16103,Studio
33562,33,Producer
33562,34,Producer
33562,35,Licensor
33562,36,Licensor
49290,463,Studio
49290,33,Producer
49290,34,Producer
49290,35,Licensor
49290,36,Licensor
5900,441,Studio
5900,33,Producer
5900,34,Producer
5900,35,Licensor
5900,36,Licensor
39369,852,Studio
39369,33,Producer
39369,34,Producer
39369,35,Licensor
39369,36,Licensor
30760,2522,Studio
30760,33,Producer
30760,34,Producer
30760,35,Licensor
30760,36,Licensor
3475,5743,Studio
3475,5744,Studio
3475,2398,Producer
3475,35,Licensor
3475,36,Licensor
54740,51640,Studio
54740,589,Producer
54740,1537,Producer
54740,4430,Producer
54740,35,Licensor
54740,36,Licensor
12689,3165,Studio
12689,285,Producer
12689,35,Licensor
12689,36,Licensor
498,3342,Studio
498,21036,Studio
498,46159,Producer
498,392,Producer
498,65,Licensor
498,1778,Licensor
16393,169,Studio
16393,2229,Producer
16393,978,Producer
16393,35,Licensor
16393,36,Licensor
34815,5743,Studio
34815,5744,Studio
34815,25732,Producer
34815,35,Licensor
34815,36,Licensor
56164,5743,Studio
56164,5744,Studio
56164,33,Producer
56164,34,Producer
56164,35,Licensor
56164,36,Licensor
6385,261,Studio
6385,33,Producer
6385,34,Producer
6385,35,Licensor
6385,36,Licensor
21475,441,Studio
21475,33,Producer
21475,34,Producer
21475,35,Licensor
21475,36,Licensor
2468,61,Studio
2468,64,Producer
2468,392,Producer
2468,35,Licensor
2468,36,Licensor
30686,261,Studio
30686,2,Producer
30686,35,Licensor
30686,36,Licensor
3514,538,Studio
3514,541,Producer
3514,35,Licensor
3514,36,Licensor
39416,15479,Studio
39416,33,Producer
39416,34,Producer
39416,35,Licensor
39416,36,Licensor
35624,16893,Studio
35624,33,Producer
35624,34,Producer
35624,35,Licensor
35624,36,Licensor
52405,42551,Studio
52405,134,Producer
52405,614,Producer
52405,1145,Producer
52405,9814,Producer
52405,51686,Producer
52405,35,Licensor
52405,36,Licensor
39582,3040,Studio
39582,1165,Producer
39582,955,Producer
39582,635,Producer
39582,1337,Producer
39582,1415,Producer
39582,14895,Producer
39582,5927,Producer
39582,2057,Licensor
60478,117,Studio
60478,33,Producer
60478,34,Producer
60478,35,Licensor
60478,36,Licensor
3153,1440,Studio
3153,37836,Producer
3153,12621,Producer
3153,233,Licensor
3175,3606,Studio
3175,33,Producer
3175,34,Producer
3175,35,Licensor
3175,36,Licensor
33219,45184,Studio
33219,3,Producer
33219,29870,Producer
33219,4605,Producer
33219,35,Licensor
33219,36,Licensor
15565,3341,Studio
15565,514,Producer
15565,515,Producer
15565,2551,Producer
15565,613,Producer
15565,2613,Producer
15565,2054,Producer
15565,1296,Producer
15565,5,Licensor
2155,804,Studio
2155,33,Producer
2155,34,Producer
2155,35,Licensor
2155,36,Licensor
41271,1750,Studio
41271,33,Producer
41271,34,Producer
41271,35,Licensor
41271,36,Licensor
21809,16721,Studio
21809,2397,Producer
21809,826,Producer
21809,515,Producer
21809,2680,Producer
21809,589,Producer
21809,5,Licensor
10766,538,Studio
10766,33,Producer
10766,34,Producer
10766,35,Licensor
10766,36,Licensor
38379,36076,Studio
38379,46258,Producer
38379,35,Licensor
38379,36,Licensor
42044,37216,Studio
42044,22886,Producer
42044,35,Licensor
42044,36,Licensor
22981,441,Studio
22981,33,Producer
22981,34,Producer
22981,35,Licensor
22981,36,Licensor
8743,5743,Studio
8743,5744,Studio
8743,33,Producer
8743,34,Producer
8743,35,Licensor
8743,36,Licensor
37551,5743,Studio
37551,5744,Studio
37551,33,Producer
37551,34,Producer
37551,35,Licensor
37551,36,Licensor
2332,26209,Studio
2332,3820,Producer
2332,417,Producer
2332,418,Producer
2332,1088,Licensor
60947,51747,Studio
60947,33,Producer
60947,34,Producer
60947,35,Licensor
60947,36,Licensor
38558,5409,Studio
38558,1872,Producer
38558,233,Licensor
41586,24210,Studio
41586,33,Producer
41586,34,Producer
41586,35,Licensor
41586,36,Licensor
30390,5709,Studio
30390,17541,Producer
30390,41238,Producer
30390,35,Licensor
30390,36,Licensor
24527,1891,Studio
24527,285,Producer
24527,35,Licensor
24527,36,Licensor
16526,19317,Studio
16526,540,Producer
16526,978,Producer
16526,35,Licensor
16526,36,Licensor
39490,2732,Studio
39490,33,Producer
39490,34,Producer
39490,35,Licensor
39490,36,Licensor
10263,538,Studio
10263,33,Producer
10263,34,Producer
10263,393,Licensor
57975,5743,Studio
57975,5744,Studio
57975,37734,Producer
57975,35,Licensor
57975,36,Licensor
61364,742,Studio
61364,33,Producer
61364,34,Producer
61364,35,Licensor
61364,36,Licensor
17213,538,Studio
17213,33,Producer
17213,34,Producer
17213,35,Licensor
17213,36,Licensor
9403,117,Studio
9403,33,Producer
9403,34,Producer
9403,35,Licensor
9403,36,Licensor
35542,5743,Studio
35542,5744,Studio
35542,33,Producer
35542,34,Producer
35542,35,Licensor
35542,36,Licensor
5994,45317,Studio
5994,33,Producer
5994,34,Producer
5994,35,Licensor
5994,36,Licensor
56845,36649,Studio
56845,192,Producer
56845,721,Producer
56845,1603,Producer
56845,344,Producer
56845,6209,Producer
56845,7919,Producer
56845,29639,Producer
56845,6,Licensor
40990,5743,Studio
40990,5744,Studio
40990,33,Producer
40990,34,Producer
40990,35,Licensor
40990,36,Licensor
15141,13280,Studio
15141,33,Producer
15141,34,Producer
15141,35,Licensor
15141,36,Licensor
61067,1087,Studio
61067,136,Producer
61067,211,Producer
61067,63,Producer
61067,2302,Producer
61067,6802,Producer
61067,19262,Producer
61067,35,Licensor
61067,36,Licensor
8539,169,Studio
8539,33,Producer
8539,34,Producer
8539,35,Licensor
8539,36,Licensor
57905,5743,Studio
57905,5744,Studio
57905,25072,Producer
57905,35,Licensor
57905,36,Licensor
55093,34139,Studio
55093,33,Producer
55093,34,Producer
55093,35,Licensor
55093,36,Licensor
2516,117,Studio
2516,285,Producer
2516,417,Producer
2516,35,Licensor
2516,36,Licensor
25875,18111,Studio
25875,11723,Studio
